,yrmts,ppt
1124,1988mar,75.59999847
1125,1988may,148.3999939
1126,1988nov,35.90000153
1127,1988oct,84.09999847
1128,1988sep,125.5999985
1129,1989apr,117.6999969
1130,1989aug,156.1999969
1131,1989dec,26.20000076
1132,1989feb,32.20000076
1133,1989jan,25
1134,1989jul,184.6999969
1135,1989jun,172.6999969
1136,1989mar,67.59999847
1137,1989may,154.1999969
1138,1989nov,39.5
1139,1989oct,74.80000305
1140,1989sep,115.8000031
1141,1990apr,117.1999969
1142,1990aug,163.3000031
1143,1990dec,21
1144,1990feb,33.79999924
1145,1990jan,25.20000076
1146,1990jul,192.6999969
1147,1990jun,171.6999969
1148,1990mar,70.59999847
1149,1990may,151.6000061
1150,1990nov,37.70000076
1151,1990oct,82.19999695
1152,1990sep,121.5999985
1153,1991apr,100.9000015
1154,1991aug,154.6000061
1155,1991dec,25.70000076
1156,1991feb,43.29999924
1157,1991jan,26.10000038
1158,1991jul,192.1000061
1159,1991jun,165.1000061
1160,1991mar,59.20000076
1161,1991may,145.1999969
1162,1991nov,39.79999924
1163,1991oct,87.69999695
1164,1991sep,130.8000031
1165,1992apr,115.3000031
1166,1992aug,170.6000061
1167,1992dec,23.10000038
1168,1992feb,41
1169,1992jan,25.20000076
1170,1992jul,182.1000061
1171,1992jun,173.3000031
1172,1992mar,71.59999847
1173,1992may,176.3000031
1174,1992nov,38.20000076
1175,1992oct,83.5
1176,1992sep,124.0999985
1177,1993apr,104.5
1178,1993aug,159.3999939
1179,1993dec,24.5
1180,1993feb,34.70000076
1181,1993jan,23.29999924
1182,1993jul,183.1999969
1183,1993jun,169.6999969
1184,1993mar,75.69999695
1185,1993may,150.3000031
1186,1993nov,37
1187,1993oct,81.80000305
1188,1993sep,121.9000015
1189,1994apr,110.0999985
1190,1994aug,160.3999939
1191,1994dec,22.10000038
1192,1994feb,34.59999847
1193,1994jan,27.39999962
1194,1994jul,190.1000061
1195,1994jun,170.6000061
1196,1994mar,75.40000153
1197,1994may,155.1000061
1198,1994nov,30
1199,1994oct,75.80000305
1200,1994sep,121.6999969
1201,1995apr,102.6999969
1202,1995aug,163.8000031
1203,1995dec,27
1204,1995feb,41.70000076
1205,1995jan,26.60000038
1206,1995jul,185.3000031
1207,1995jun,167.3000031
1208,1995mar,65.30000305
1209,1995may,148.3999939
1210,1995nov,42.40000153
1211,1995oct,82
1212,1995sep,123.0999985
1213,1996apr,108.8000031
1214,1996aug,170.5
1215,1996dec,26.39999962
1216,1996feb,40.29999924
1217,1996jan,26.29999924
1218,1996jul,200
1219,1996jun,178.3999939
1220,1996mar,73.19999695
1221,1996may,153.1999969
1222,1996nov,38.79999924
1223,1996oct,78.19999695
1224,1996sep,118
1225,1997apr,110.5
1226,1997aug,159
1227,1997dec,25.10000038
1228,1997feb,39.79999924
1229,1997jan,25.79999924
1230,1997jul,186.8000031
1231,1997jun,172.5
1232,1997mar,76
1233,1997may,171.1000061
1234,1997nov,38.79999924
1235,1997oct,77
1236,1997sep,123.8000031
1237,1998apr,99.40000153
1238,1998aug,170.6000061
1239,1998dec,23.20000076
1240,1998feb,34.79999924
1241,1998jan,27
1242,1998jul,188.6000061
1243,1998jun,162.1999969
1244,1998mar,69.90000153
1245,1998may,128.1999969
1246,1998nov,34.79999924
1247,1998oct,74.40000153
1248,1998sep,125.4000015
1249,1999apr,103.3000031
1250,1999aug,157.6999969
1251,1999dec,26.70000076
1252,1999feb,34.20000076
1253,1999jan,26
1254,1999jul,179.3000031
1255,1999jun,168.1999969
1256,1999mar,60.20000076
1257,1999may,151.5
1258,1999nov,38.70000076
1259,1999oct,83.5
1260,1999sep,126.9000015
1261,2000apr,112.4000015
1262,2000aug,169.1999969
1263,2000dec,25.79999924
1264,2000feb,38.40000153
1265,2000jan,26.10000038
1266,2000jul,188.3999939
1267,2000jun,181.3999939
1268,2000mar,72.69999695
1269,2000may,158.1999969
1270,2000nov,35.70000076
1271,2000oct,79.19999695
1272,2000sep,126.0999985
1273,2001apr,106.1999969
1274,2001aug,170.1000061
1275,2001dec,24.89999962
1276,2001feb,36.90000153
1277,2001jan,25.39999962
1278,2001jul,192.6000061
1279,2001jun,180
1280,2001mar,74.5
1281,2001may,170.1999969
1282,2001nov,38
1283,2001oct,84.69999695
1284,2001sep,127.6999969
1285,2002apr,110.4000015
1286,2002aug,169.3000031
1287,2002dec,25.20000076
1288,2002feb,39.09999847
1289,2002jan,25.20000076
1290,2002jul,195.3999939
1291,2002jun,180.1000061
1292,2002mar,70.30000305
1293,2002may,155.6999969
1294,2002nov,38.90000153
1295,2002oct,81.90000153
1296,2002sep,129.3000031
1297,2003apr,100.9000015
1298,2003aug,166.5
1299,2003dec,24.70000076
1300,2003feb,38.20000076
1301,2003jan,27.89999962
1302,2003jul,197.6000061
1303,2003jun,178.5
1304,2003mar,72.5
1305,2003may,157.1000061
1306,2003nov,35.79999924
1307,2003oct,84.69999695
1308,2003sep,130
1309,2004apr,112.5999985
1310,2004aug,168.8000031
1311,2004dec,25.5
1312,2004feb,37.59999847
1313,2004jan,25.60000038
1314,2004jul,192.1000061
1315,2004jun,177.1999969
1316,2004mar,78.5
1317,2004may,158.1000061
1318,2004nov,37.20000076
1319,2004oct,79.40000153
1320,2004sep,128.6000061
1321,2005apr,106.5999985
1322,2005aug,171
1323,2005dec,25.79999924
1324,2005feb,39.20000076
1325,2005jan,25.29999924
1326,2005jul,198.1000061
1327,2005jun,169.6999969
1328,2005mar,73.69999695
1329,2005may,155.8000031
1330,2005nov,38.40000153
1331,2005oct,80.59999847
1332,2005sep,124
1333,2006apr,106.5
1334,2006aug,166.6000061
1335,2006dec,24.89999962
1336,2006feb,39.09999847
1337,2006jan,26.29999924
1338,2006jul,199.6999969
1339,2006jun,181.1000061
1340,2006mar,64.5
1341,2006may,161.3999939
1342,2006nov,37.29999924
1343,2006oct,79.90000153
1344,2006sep,127.4000015
1345,2007apr,111.1999969
1346,2007aug,168.8999939
1347,2007dec,24.10000038
1348,2007feb,37.79999924
1349,2007jan,25.70000076
1350,2007jul,192.5
1351,2007jun,176.8000031
1352,2007mar,75.90000153
1353,2007may,160
1354,2007nov,39.40000153
1355,2007oct,78.09999847
1356,2007sep,123.5
1357,2008apr,109.5
1358,2008aug,171.1999969
1359,2008dec,24
1360,2008feb,38.40000153
1361,2008jan,25
1362,2008jul,194
1363,2008jun,180.5
1364,2008mar,72
1365,2008may,160.6000061
1366,2008nov,39.29999924
1367,2008oct,83.30000305
1368,2008sep,129
1369,2009apr,110.4000015
1370,2009aug,169.1999969
1371,2009dec,23.89999962
1372,2009feb,37.5
1373,2009jan,27
1374,2009jul,193.1000061
1375,2009jun,174.3000031
1376,2009mar,70.5
1377,2009may,162.3999939
1378,2009nov,37.40000153
1379,2009oct,79.40000153
1380,2009sep,129.8999939
1381,2010apr,100.5999985
1382,2010aug,158.1999969
1383,2010dec,24.60000038
1384,2010feb,37.5
1385,2010jan,25.29999924
1386,2010jul,186.1999969
1387,2010jun,173.8000031
1388,2010mar,67.59999847
1389,2010may,147.1000061
1390,2010nov,36.09999847
1391,2010oct,79
1392,2010sep,123.5
1393,2011apr,104.5
1394,2011aug,165.6999969
1395,2011dec,25.5
1396,2011feb,36.70000076
1397,2011jan,26.20000076
1398,2011jul,187.1999969
1399,2011jun,169
1400,2011mar,64.30000305
1401,2011may,146.8000031
1402,2011nov,35.5
1403,2011oct,79.5
1404,2011sep,128.8000031
1405,2012apr,106.4000015
1406,2012aug,170.3000031
1407,2012dec,23.89999962
1408,2012feb,38.20000076
1409,2012jan,26.5
1410,2012jul,188.3999939
1411,2012jun,174.8000031
1412,2012mar,64.90000153
1413,2012may,159.3999939
1414,2012nov,37.59999847
1415,2012oct,80.69999695
1416,2012sep,125.5999985
1417,2013apr,113.9000015
1418,2013aug,164.3999939
1419,2013dec,25.79999924
1420,2013feb,38.09999847
1421,2013jan,25.70000076
1422,2013jul,194.8000031
1423,2013jun,178.3000031
1424,2013mar,71.80000305
1425,2013may,160.1999969
1426,2013nov,38.79999924
1427,2013oct,80.69999695
1428,2013sep,122.4000015
1429,2014apr,111.6999969
1430,2014aug,165.3000031
1431,2014dec,30.89999962
1432,2014feb,38.90000153
1433,2014jan,29.20000076
1434,2014jul,194.3000031
1435,2014jun,179.8000031
1436,2014mar,72.40000153
1437,2014may,161.5
1438,2014nov,46.70000076
1439,2014oct,82.09999847
1440,2014sep,125.0999985
1441,2015apr,109.5999985
1442,2015aug,164.3999939
1443,2015dec,23.70000076
1444,2015feb,41.59999847
1445,2015jan,33.70000076
1446,2015jul,190.1999969
1447,2015jun,182.8000031
1448,2015mar,75.09999847
1449,2015may,155.5
1450,2015nov,36.20000076
1451,2015oct,83.5
1452,2015sep,125
