,yrmts,ppt
1084,1985feb,15.64999962
1085,1985jan,12.18000031
1086,1985jul,34.97000122
1087,1985jun,31.93000031
1088,1985mar,13.78999996
1089,1985may,23.82999992
1090,1985nov,13.15999985
1091,1985oct,23.54000092
1092,1985sep,25.82999992
1093,1986apr,19.27000046
1094,1986aug,33.59999847
1095,1986dec,12.02999973
1096,1986feb,13.86999989
1097,1986jan,13.31999969
1098,1986jul,32.13999939
1099,1986jun,29.62000084
1100,1986mar,18.02000046
1101,1986may,24.36000061
1102,1986nov,18.54999924
1103,1986oct,23.85000038
1104,1986sep,24.79000092
1105,1987apr,23.10000038
1106,1987aug,32.90000153
1107,1987dec,9.920000076
1108,1987feb,14.03999996
1109,1987jan,10.71000004
1110,1987jul,30.37999916
1111,1987jun,30.39999962
1112,1987mar,15.44999981
1113,1987may,26.21999931
1114,1987nov,14.81000042
1115,1987oct,26.09000015
1116,1987sep,30.63999939
1117,1988apr,19.32999992
1118,1988aug,32.79999924
1119,1988dec,12.63000011
1120,1988feb,17.62999916
1121,1988jan,11.64000034
1122,1988jul,35.72000122
1123,1988jun,27.54000092
1124,1988mar,19.26000023
1125,1988may,22.37999916
1126,1988nov,14.01000023
1127,1988oct,26.43000031
1128,1988sep,30.63999939
1129,1989apr,21.75
1130,1989aug,30.85000038
1131,1989dec,15.44999981
1132,1989feb,11.15999985
1133,1989jan,12.51000023
1134,1989jul,32.70999908
1135,1989jun,28.07999992
1136,1989mar,14.22999954
1137,1989may,23.52000046
1138,1989nov,18.79000092
1139,1989oct,21.93000031
1140,1989sep,27.10000038
1141,1990apr,21.43000031
1142,1990aug,31.60000038
1143,1990dec,11.13000011
1144,1990feb,12.80000019
1145,1990jan,12.07999992
1146,1990jul,33.79999924
1147,1990jun,28.75
1148,1990mar,16.95999908
1149,1990may,22.53000069
1150,1990nov,17.37000084
1151,1990oct,25.32999992
1152,1990sep,29.39999962
1153,1991apr,17.69000053
1154,1991aug,30.37999916
1155,1991dec,13.5
1156,1991feb,17.87999916
1157,1991jan,13.72000027
1158,1991jul,33.90000153
1159,1991jun,27.04999924
1160,1991mar,11.77999973
1161,1991may,21.61000061
1162,1991nov,18.19000053
1163,1991oct,27.43000031
1164,1991sep,32.29000092
1165,1992apr,20.85000038
1166,1992aug,34.31999969
1167,1992dec,10.52999973
1168,1992feb,14.67000008
1169,1992jan,12.38000011
1170,1992jul,31.52000046
1171,1992jun,28.17000008
1172,1992mar,15.85000038
1173,1992may,28.38999939
1174,1992nov,16.80999947
1175,1992oct,24.90999985
1176,1992sep,29.97999954
1177,1993apr,17.79000092
1178,1993aug,31.27000046
1179,1993dec,12
1180,1993feb,11.18000031
1181,1993jan,10.01000023
1182,1993jul,31.47999954
1183,1993jun,26.95000076
1184,1993mar,17.19000053
1185,1993may,21.54999924
1186,1993nov,16.62999916
1187,1993oct,23.86000061
1188,1993sep,29.84000015
1189,1994apr,19.84000015
1190,1994aug,32.41999817
1191,1994dec,9.590000153
1192,1994feb,11.97000027
1193,1994jan,13.88000011
1194,1994jul,33.88000107
1195,1994jun,28.5
1196,1994mar,18.56999969
1197,1994may,23.13999939
1198,1994nov,11.35999966
1199,1994oct,22.77000046
1200,1994sep,29.25
1201,1995apr,17.53000069
1202,1995aug,32.29999924
1203,1995dec,12.89000034
1204,1995feb,16.01000023
1205,1995jan,9.859999657
1206,1995jul,31.55999947
1207,1995jun,26.48999977
1208,1995mar,13.34000015
1209,1995may,21.32999992
1210,1995nov,19.81999969
1211,1995oct,25.53000069
1212,1995sep,29.61000061
1213,1996apr,18.98999977
1214,1996aug,34.54000092
1215,1996dec,12.14000034
1216,1996feb,13.84000015
1217,1996jan,12.40999985
1218,1996jul,35.40999985
1219,1996jun,29.87000084
1220,1996mar,17.5
1221,1996may,22.76000023
1222,1996nov,16.29999924
1223,1996oct,23.20999908
1224,1996sep,28
1225,1997apr,19.53000069
1226,1997aug,30.43000031
1227,1997dec,12.36999989
1228,1997feb,15.27999973
1229,1997jan,11.18000031
1230,1997jul,32.63000107
1231,1997jun,27.71999931
1232,1997mar,18.87999916
1233,1997may,26.82999992
1234,1997nov,15.51000023
1235,1997oct,22.73999977
1236,1997sep,28.97999954
1237,1998apr,16.45999908
1238,1998aug,33.84000015
1239,1998dec,12.01000023
1240,1998feb,10.21000004
1241,1998jan,10.47000027
1242,1998jul,32.47000122
1243,1998jun,24.90999985
1244,1998mar,15.85000038
1245,1998may,16.47999954
1246,1998nov,13.31000042
1247,1998oct,21.68000031
1248,1998sep,28.96999931
1249,1999apr,18.21999931
1250,1999aug,30.11000061
1251,1999dec,14.88000011
1252,1999feb,11.13000011
1253,1999jan,12.86999989
1254,1999jul,31.35000038
1255,1999jun,27.5
1256,1999mar,12.85000038
1257,1999may,23.45000076
1258,1999nov,16.14999962
1259,1999oct,25.90999985
1260,1999sep,30.85000038
1261,2000apr,20.36000061
1262,2000aug,32.52000046
1263,2000dec,13.88000011
1264,2000feb,11.89999962
1265,2000jan,11.22999954
1266,2000jul,31.03000069
1267,2000jun,30.54999924
1268,2000mar,16.96999931
1269,2000may,23.34000015
1270,2000nov,13.93000031
1271,2000oct,21.73999977
1272,2000sep,28.45000076
1273,2001apr,17.62000084
1274,2001aug,32.95999908
1275,2001dec,10.31000042
1276,2001feb,11.77000046
1277,2001jan,11.93999958
1278,2001jul,32.91999817
1279,2001jun,29.73999977
1280,2001mar,18.55999947
1281,2001may,29.12999916
1282,2001nov,15.46000004
1283,2001oct,26.61000061
1284,2001sep,29.96999931
1285,2002apr,19.45999908
1286,2002aug,32.95999908
1287,2002dec,11.42000008
1288,2002feb,15.18999958
1289,2002jan,10.67000008
1290,2002jul,34.5
1291,2002jun,30.30999947
1292,2002mar,15.98999977
1293,2002may,23.17000008
1294,2002nov,17.98999977
1295,2002oct,25.14999962
1296,2002sep,31.18000031
1297,2003apr,13.82999992
1298,2003aug,30.57999992
1299,2003dec,10.39999962
1300,2003feb,13.84000015
1301,2003jan,13.85999966
1302,2003jul,34.61000061
1303,2003jun,29.51000023
1304,2003mar,17.01000023
1305,2003may,23.19000053
1306,2003nov,13.11999989
1307,2003oct,26.94000053
1308,2003sep,31.07999992
1309,2004apr,20.5
1310,2004aug,31.73999977
1311,2004dec,12.21000004
1312,2004feb,12.09000015
1313,2004jan,10.59000015
1314,2004jul,32.58000183
1315,2004jun,29.12000084
1316,2004mar,21.43000031
1317,2004may,24.03000069
1318,2004nov,15.06999969
1319,2004oct,21.53000069
1320,2004sep,29.70999908
1321,2005apr,17.37000084
1322,2005aug,33.04000092
1323,2005dec,12.72999954
1324,2005feb,13.64999962
1325,2005jan,10.07999992
1326,2005jul,34.59000015
1327,2005jun,24.38999939
1328,2005mar,17.20999908
1329,2005may,21.75
1330,2005nov,17.19000053
1331,2005oct,23.03000069
1332,2005sep,27.51000023
1333,2006apr,15.77000046
1334,2006aug,31.37999916
1335,2006dec,12.34000015
1336,2006feb,15.14999962
1337,2006jan,11.68000031
1338,2006jul,35.36999893
1339,2006jun,30
1340,2006mar,10.56000042
1341,2006may,25
1342,2006nov,14.94999981
1343,2006oct,22.70000076
1344,2006sep,29.73999977
1345,2007apr,19.88999939
1346,2007aug,32.40999985
1347,2007dec,10.86999989
1348,2007feb,12.72000027
1349,2007jan,13.27999973
1350,2007jul,32.97000122
1351,2007jun,28.87999916
1352,2007mar,20.22999954
1353,2007may,25.43000031
1354,2007nov,18.70999908
1355,2007oct,20.70999908
1356,2007sep,26.88999939
1357,2008apr,20.23999977
1358,2008aug,34.09000015
1359,2008dec,11.01000023
1360,2008feb,14.42000008
1361,2008jan,9.729999542
1362,2008jul,33.88999939
1363,2008jun,30.61000061
1364,2008mar,17.45000076
1365,2008may,25.52000046
1366,2008nov,17.87999916
1367,2008oct,25.03000069
1368,2008sep,31.03000069
1369,2009apr,20.20000076
1370,2009aug,32.75
1371,2009dec,9.579999924
1372,2009feb,12.43999958
1373,2009jan,15.32999992
1374,2009jul,33.95000076
1375,2009jun,27.98999977
1376,2009mar,15.85999966
1377,2009may,25.95999908
1378,2009nov,15.96000004
1379,2009oct,21.88999939
1380,2009sep,32.00999832
1381,2010apr,16.37000084
1382,2010aug,31.22999954
1383,2010dec,10.65999985
1384,2010feb,12.78999996
1385,2010jan,10.39999962
1386,2010jul,32.70999908
1387,2010jun,28.53000069
1388,2010mar,15.68999958
1389,2010may,20.79999924
1390,2010nov,15.25
1391,2010oct,22.57999992
1392,2010sep,30.12999916
1393,2011apr,18.55999947
1394,2011aug,34.06000137
1395,2011dec,15.10999966
1396,2011feb,13.25
1397,2011jan,13.97999954
1398,2011jul,32.18000031
1399,2011jun,26.06999969
1400,2011mar,12.61999989
1401,2011may,20.95000076
1402,2011nov,14.55000019
1403,2011oct,23.81999969
1404,2011sep,33.59999847
1405,2012apr,19.53000069
1406,2012aug,36.33000183
1407,2012dec,11.03999996
1408,2012feb,15.34000015
1409,2012jan,14.60000038
1410,2012jul,33.52000046
1411,2012jun,29.29000092
1412,2012mar,13.57999992
1413,2012may,26.25
1414,2012nov,17.51000023
1415,2012oct,25.28000069
1416,2012sep,33.13999939
1417,2013apr,23.21999931
1418,2013aug,32.93999863
1419,2013dec,16.10000038
1420,2013feb,16.10000038
1421,2013jan,13.35999966
1422,2013jul,36.22999954
1423,2013jun,30.60000038
1424,2013mar,19.12999916
1425,2013may,25.80999947
1426,2013nov,19.30999947
1427,2013oct,25.04999924
1428,2013sep,29.57999992
1429,2014apr,21.92000008
1430,2014aug,32.68999863
1431,2014dec,11.93999958
1432,2014feb,15.43999958
1433,2014jan,19.76000023
1434,2014jul,34.77000046
1435,2014jun,31.21999931
1436,2014mar,18.22999954
1437,2014may,26.37000084
1438,2014nov,17.52000046
1439,2014oct,25.55999947
1440,2014sep,30.5
1441,2015aug,31.92000008
1442,2015dec,9.960000038
1443,2015feb,18.35000038
1444,2015jan,15.52000046
1445,2015jun,32.31000137
1446,2015may,24.03000069
1447,2015nov,15.19999981
1448,2015oct,25.98999977
1449,2015sep,29.73999977
