,yrmts,ppt
1110,1987jul,0.360000014
1111,1987jun,1.00999999
1112,1987mar,145.9400024
1113,1987may,4.78000021
1114,1987nov,76.68000031
1115,1987oct,39.18999863
1116,1987sep,0.370000005
1117,1988apr,49.72999954
1118,1988aug,0.039999999
1119,1988dec,96.30999756
1120,1988feb,13.01000023
1121,1988jan,184.8800049
1122,1988jul,0
1123,1988jun,13.31999969
1124,1988mar,4.260000229
1125,1988may,25.54999924
1126,1988nov,107.6699982
1127,1988oct,2.529999971
1128,1988sep,0
1129,1989apr,20.68000031
1130,1989aug,1.269999981
1131,1989dec,0.079999998
1132,1989feb,27.95000076
1133,1989jan,27.70999908
1134,1989jul,0
1135,1989jun,8.779999733
1136,1989mar,203.6300049
1137,1989may,3.880000114
1138,1989nov,37.66999817
1139,1989oct,101.4100037
1140,1989sep,75.83999634
1141,1990apr,4.119999886
1142,1990aug,0.579999983
1143,1990dec,28.79999924
1144,1990feb,82.18000031
1145,1990jan,142.7299957
1146,1990jul,0
1147,1990jun,0.589999974
1148,1990mar,27.61000061
1149,1990may,94.26999664
1150,1990nov,10.35999966
1151,1990oct,18.43000031
1152,1990sep,11.85999966
1153,1991apr,9.340000153
1154,1991aug,2.970000029
1155,1991dec,77.77999878
1156,1991feb,86.83000183
1157,1991jan,12.75
1158,1991jul,1.25999999
1159,1991jun,15.68000031
1160,1991mar,318.8099976
1161,1991may,8.390000343
1162,1991nov,26.32999992
1163,1991oct,38.52999878
1164,1991sep,0.02
1165,1992apr,23.40999985
1166,1992aug,0
1167,1992dec,253.9100037
1168,1992feb,227.8600006
1169,1992jan,62.33000183
1170,1992jul,0.119999997
1171,1992jun,26.32999992
1172,1992mar,119.75
1173,1992may,2.369999886
1174,1992nov,10.64999962
1175,1992oct,83.61000061
1176,1992sep,1.470000029
1177,1993apr,33.24000168
1178,1993aug,0
1179,1993dec,100.2300034
1180,1993feb,211.8600006
1181,1993jan,349.1400146
1182,1993jul,0.039999999
1183,1993jun,31.54000092
1184,1993mar,61.91999817
1185,1993may,45.09999847
1186,1993nov,67.87999725
1187,1993oct,30.63999939
1188,1993sep,0
1189,1994apr,37.22000122
1190,1994aug,0
1191,1994dec,99.83000183
1192,1994feb,140.0500031
1193,1994jan,72.25
1194,1994jul,0.119999997
1195,1994jun,0.409999996
1196,1994mar,8.210000038
1197,1994may,27.79000092
1198,1994nov,146.8899994
1199,1994oct,19.5
1200,1994sep,1.980000019
1201,1995apr,45.43000031
1202,1995aug,0
1203,1995dec,270.3699951
1204,1995feb,12.27999973
1205,1995jan,595.8099976
1206,1995jul,0.519999981
1207,1995jun,16.35000038
1208,1995mar,369.1600037
1209,1995may,51.63999939
1210,1995nov,2.079999924
1211,1995oct,0.02
1212,1995sep,0
1213,1996apr,76.5
1214,1996aug,0
1215,1996dec,296.8599854
1216,1996feb,253.8600006
1217,1996jan,208.5
1218,1996jul,0
1219,1996jun,0.300000012
1220,1996mar,70.16000366
1221,1996may,72.36000061
1222,1996nov,82.27999878
1223,1996oct,37.38000107
1224,1996sep,1.799999952
1225,1997apr,13.18000031
1226,1997aug,26.06999969
1227,1997dec,75.38999939
1228,1997feb,11.09000015
1229,1997jan,333.7399902
1230,1997jul,0
1231,1997jun,10.05000019
1232,1997mar,34.40000153
1233,1997may,13.25
1234,1997nov,204.5800018
1235,1997oct,31.05999947
1236,1997sep,9.390000343
1237,1998apr,71.87000275
1238,1998aug,0
1239,1998dec,46.47999954
1240,1998feb,469.9400024
1241,1998jan,260.1000061
1242,1998jul,0
1243,1998jun,4.820000172
1244,1998mar,76.02999878
1245,1998may,115.4499969
1246,1998nov,140.5099945
1247,1998oct,23.81999969
1248,1998sep,6.260000229
1249,1999apr,51.15999985
1250,1999aug,0.189999998
1251,1999dec,18.53000069
1252,1999feb,235.7599945
1253,1999jan,81.05000305
1254,1999jul,0
1255,1999jun,7.340000153
1256,1999mar,101.8399963
1257,1999may,3.319999933
1258,1999nov,87.54000092
1259,1999oct,24.29000092
1260,1999sep,1.090000033
1261,2000apr,52.88999939
1262,2000aug,0.059999999
1263,2000dec,22.29999924
1264,2000feb,270.9400024
1265,2000jan,165.9600067
1266,2000jul,0
1267,2000jun,13.68999958
1268,2000mar,70.81999969
1269,2000may,34.36999893
1270,2000nov,32.68999863
1271,2000oct,77.72000122
1272,2000sep,9.029999733
1273,2001apr,24.40999985
1274,2001aug,0.029999999
1275,2001dec,265.019989
1276,2001feb,194.7299957
1277,2001jan,147.25
1278,2001jul,0
1279,2001jun,3.799999952
1280,2001mar,78.25
1281,2001may,0.02
1282,2001nov,159.0700073
1283,2001oct,29.28000069
1284,2001sep,10.35000038
1285,2002apr,7.909999847
1286,2002aug,0.819999993
1287,2002dec,434.8699951
1288,2002feb,28.75
1289,2002jan,113.7200012
1290,2002jul,0
1291,2002jun,0
1292,2002mar,60.50999832
1293,2002may,27.28000069
1294,2002nov,100.1399994
1295,2002oct,0.109999999
1296,2002sep,1.559999943
1297,2003apr,132.4600067
1298,2003aug,10.68999958
1299,2003dec,299.9500122
1300,2003feb,56.04000092
1301,2003jan,82.43000031
1302,2003jul,1.070000052
1303,2003jun,0.430000007
1304,2003mar,83.98000336
1305,2003may,25.70999908
1306,2003nov,85.16000366
1307,2003oct,0.589999974
1308,2003sep,1.360000014
1309,2004apr,12.72999954
1310,2004aug,0.01
1311,2004dec,234.0899963
1312,2004feb,263.3299866
1313,2004jan,95.26000214
1314,2004jul,0.07
1315,2004jun,1.409999967
1316,2004mar,33.56999969
1317,2004may,1.850000024
1318,2004nov,66.26000214
1319,2004oct,101.0999985
1320,2004sep,2.24000001
1321,2005apr,39.54000092
1322,2005aug,0.029999999
1323,2005dec,407.5100098
1324,2005feb,112.5299988
1325,2005jan,166.9199982
1326,2005jul,0
1327,2005jun,21.68000031
1328,2005mar,135.5200043
1329,2005may,84.80000305
1330,2005nov,74.69999695
1331,2005oct,19.47999954
1332,2005sep,1.340000033
1333,2006apr,165.1300049
1334,2006aug,0
1335,2006dec,124.2200012
1336,2006feb,111.9499969
1337,2006jan,125.5
1338,2006jul,0.02
1339,2006jun,0.310000002
1340,2006mar,226.9600067
1341,2006may,25.47999954
1342,2006nov,60.45000076
1343,2006oct,6.099999905
1344,2006sep,0.330000013
1345,2007apr,40.13000107
1346,2007aug,0
1347,2007dec,110.2399979
1348,2007feb,162.8899994
1349,2007jan,5.449999809
1350,2007jul,2.599999905
1351,2007jun,0.079999998
1352,2007mar,5.650000095
1353,2007may,7.349999905
1354,2007nov,18.39999962
1355,2007oct,47.36000061
1356,2007sep,5.809999943
1357,2008apr,3.059999943
1358,2008aug,0
1359,2008dec,79.26999664
1360,2008feb,92.25
1361,2008jan,327.3299866
1362,2008jul,0
1363,2008jun,0
1364,2008mar,3.700000048
1365,2008may,1.720000029
1366,2008nov,68.55999756
1367,2008oct,31.53000069
1368,2008sep,0.860000014
1369,2009apr,17.61000061
1370,2009aug,0
1371,2009dec,67.33999634
1372,2009feb,238.7299957
1373,2009jan,23.34000015
1374,2009jul,0
1375,2009jun,2.700000048
1376,2009mar,71.16000366
1377,2009may,34.84999847
1378,2009nov,16.51000023
1379,2009oct,119.6699982
1380,2009sep,3.25999999
1381,2010apr,115.0199966
1382,2010aug,0
1383,2010dec,222.4100037
1384,2010feb,115.8799973
1385,2010jan,280.3800049
1386,2010jul,0
1387,2010jun,1.840000033
1388,2010mar,72.22000122
1389,2010may,36.18000031
1390,2010nov,78
1391,2010oct,89.91999817
1392,2010sep,2.289999962
1393,2011apr,11.43000031
1394,2011aug,0
1395,2011dec,5.039999962
1396,2011feb,156.6300049
1397,2011jan,48.20000076
1398,2011jul,0
1399,2011jun,56.02999878
1400,2011mar,302.3200073
1401,2011may,44.38999939
1402,2011nov,58.70000076
1403,2011oct,53.5
1404,2011sep,0.059999999
1405,2012apr,72.5
1406,2012aug,0
1407,2012dec,316.7399902
1408,2012feb,49.81999969
1409,2012jan,140.8000031
1410,2012jul,0
1411,2012jun,1.340000033
1412,2012mar,212.5700073
1413,2012may,7.230000019
1414,2012nov,226.0899963
1415,2012oct,27.06999969
1416,2012sep,0
1417,2013apr,28.78000069
1418,2013aug,0
1419,2013dec,13.14000034
1420,2013feb,10.97999954
1421,2013jan,29.34000015
1422,2013jul,0
1423,2013jun,11.40999985
1424,2013mar,43.84999847
1425,2013may,3.559999943
1426,2013nov,28.53000069
1427,2013oct,0.839999974
1428,2013sep,12.42000008
1429,2014apr,61.86000061
1430,2014aug,0.119999997
1431,2014dec,396.6199951
1432,2014feb,229.5500031
1433,2014jan,4.03000021
1434,2014jul,0
1435,2014jun,0
1436,2014mar,109.0400009
1437,2014may,1.139999986
1438,2014nov,84.12000275
1439,2014oct,20.70999908
1440,2014sep,12.35999966
1441,2015apr,45.90999985
1442,2015aug,1.799999952
1443,2015dec,196.2899933
1444,2015feb,132.3399963
1445,2015jan,4.590000153
1446,2015jul,3.900000095
1447,2015jun,0.689999998
1448,2015mar,7.039999962
1449,2015may,14.64999962
1450,2015nov,47.45000076
1451,2015oct,3.069999933
1452,2015sep,13.09000015
