"site","Serpentine","Year","Species_Name","Grass.Forb","Count","SAI_Index1","SAI_Index2","SAI","SAI_RelAb"
19,"S",2012,"Microseris douglasii","Forb",17,41.8859649122807,38.3101758894868,40.0980704008837,59.4688629445468
19,"S",2014,"Microseris douglasii","Forb",5,41.8859649122807,38.3101758894868,40.0980704008837,59.4688629445468
19,"S",2012,"Nassella pulchra","Grass",1,12.962962962963,3.51425224521671,8.23860760408984,36.9082888259475
19,"S",2012,"Plantago erecta","Forb",1,44.4607843137255,45.9090039245704,45.184894119148,59.8556697044293
19,"S",2014,"Plantago erecta","Forb",1,44.4607843137255,45.9090039245704,45.184894119148,59.8556697044293
19,"S",2014,"Stellaria nitens","Forb",10,72.7941176470588,96.1342828077314,84.4642002273951,96.8127690665857
19,"S",2012,"Taeniatherum caput-medusae","Grass",12,42.6020408163265,31.0892417803623,36.8456412983444,50.6399215063694
19,"S",2014,"Trifolium albopurpureum","Forb",7,35.625,50.7001448575567,43.1625724287784,77.3104158684181
19,"S",2012,"Trifolium albopurpureum","Forb",6,35.625,50.7001448575567,43.1625724287784,77.3104158684181
19,"S",2014,"Trifolium bifidum","Forb",3,40,56.6393958464443,48.3196979232222,73.8857917027837
19,"S",2012,"Trifolium bifidum","Forb",1,40,56.6393958464443,48.3196979232222,73.8857917027837
19,"S",2014,"Trifolium gracilentum","Forb",5,52.5,60.5117565698479,56.5058782849239,71.544673136623
19,"S",2012,"Trifolium microcephalum","Forb",1,100,55.6701030927835,77.8350515463918,51.2853282918433
19,"S",2014,"Vulpia microstachys","Grass",9,51.5607580824972,65.0992086248423,58.3299833536698,76.6101186527044
19,"S",2012,"Vulpia microstachys","Grass",18,51.5607580824972,65.0992086248423,58.3299833536698,76.6101186527044
20,"S",2012,"Avena fatua","Grass",1,47.5923852183651,23.0222864735951,35.3073358459801,40.1919106645802
20,"S",2014,"Avena fatua","Grass",2,47.5923852183651,23.0222864735951,35.3073358459801,40.1919106645802
20,"S",2014,"Bromus hordeaceus","Grass",18,45.6221198156682,31.5181452641966,38.5701325399324,52.9479097994603
20,"S",2012,"Bromus hordeaceus","Grass",6,45.6221198156682,31.5181452641966,38.5701325399324,52.9479097994603
20,"S",2012,"Delphinium hesperium","Forb",1,66.6666666666667,40.6189555125725,53.6428110896196,41.0610588070401
20,"S",2012,"Delphinium variegatum","Forb",1,16.6666666666667,16.2748643761302,16.4707655213984,61.5917422363092
20,"S",2012,"Eremocarpus setigerus","Forb",1,14.1129032258065,35.3518821603928,24.7323926930996,70.9665093159271
20,"S",2012,"Hemizonia congesta","Forb",2,42.9429892141757,21.4022525936185,32.1726209038971,37.4740176270164
20,"S",2014,"Hemizonia congesta","Forb",9,42.9429892141757,21.4022525936185,32.1726209038971,37.4740176270164
20,"S",2014,"Juncus bufonius","Grass",2,100,NA,NA,100
20,"S",2014,"Lactuca serriola","Forb",1,41.1547911547912,47.5435816164818,44.3491863856365,64.1480653571359
20,"S",2012,"Lactuca serriola","Forb",1,41.1547911547912,47.5435816164818,44.3491863856365,64.1480653571359
20,"S",2014,"Lolium multiflorum","Grass",137,51.2807881773399,66.631813275769,58.9563007265545,71.0820074300796
20,"S",2012,"Lolium multiflorum","Grass",61,51.2807881773399,66.631813275769,58.9563007265545,71.0820074300796
20,"S",2014,"Stellaria nitens","Forb",3,72.7941176470588,96.1342828077314,84.4642002273951,96.8127690665857
20,"S",2012,"Taeniatherum caput-medusae","Grass",4,42.6020408163265,31.0892417803623,36.8456412983444,50.6399215063694
20,"S",2014,"Trifolium fucatum","Forb",2,47.9166666666667,31.3755210306934,39.6460938486801,46.3580623331472
20,"S",2014,"Trifolium gracilentum","Forb",2,52.5,60.5117565698479,56.5058782849239,71.544673136623
20,"S",2012,"Trifolium gracilentum","Forb",2,52.5,60.5117565698479,56.5058782849239,71.544673136623
20,"S",2012,"Trifolium hirtum","Forb",1,38.1818181818182,83.5913312693499,60.886574725584,84.5679708652753
20,"S",2014,"Trifolium hirtum","Forb",1,38.1818181818182,83.5913312693499,60.886574725584,84.5679708652753
20,"S",2012,"Viola douglasii","Forb",1,20,7.83289817232376,13.9164490861619,17.7581772563329
20,"S",2012,"Vulpia microstachys","Grass",1,51.5607580824972,65.0992086248423,58.3299833536698,76.6101186527044
20,"S",2012,"Vulpia myuros","Grass",19,86.9565217391304,73.74749498998,80.3520083645552,69.938752220376
21,"S",2012,"Achyrachaena mollis","Forb",1,29.1666666666667,32.4909747292419,30.8288206979543,63.2207684989711
21,"S",2012,"Agoseris heterophylla","Forb",1,22.4137931034483,28.5201225308968,25.4669578171725,59.2650265373829
21,"S",2012,"Athysanus pusillus","Forb",1,33.9285714285714,79.0970905222258,56.5128309753986,89.7271222823736
21,"S",2014,"Avena fatua","Grass",1,47.5923852183651,23.0222864735951,35.3073358459801,40.1919106645802
21,"S",2012,"Avena fatua","Grass",2,47.5923852183651,23.0222864735951,35.3073358459801,40.1919106645802
21,"S",2012,"Bromus hordeaceus","Grass",6,45.6221198156682,31.5181452641966,38.5701325399324,52.9479097994603
21,"S",2014,"Bromus hordeaceus","Grass",1,45.6221198156682,31.5181452641966,38.5701325399324,52.9479097994603
21,"S",2012,"Calandrinia ciliata","Forb",1,44.2857142857143,82.1382007822686,63.2119575339914,82.1448008803564
21,"S",2012,"Epilobium brachycarpum","Forb",3,19.7101449275362,24.067956583294,21.8890507554151,55.7807331903916
21,"S",2012,"Eremocarpus setigerus","Forb",1,14.1129032258065,35.3518821603928,24.7323926930996,70.9665093159271
21,"S",2012,"Hemizonia congesta","Forb",2,42.9429892141757,21.4022525936185,32.1726209038971,37.4740176270164
21,"S",2014,"Hemizonia congesta","Forb",11,42.9429892141757,21.4022525936185,32.1726209038971,37.4740176270164
21,"S",2014,"Holocarpha virgata","Forb",10,38.1818181818182,11.3747553816047,24.7782867817114,21.7508546730697
21,"S",2014,"Lactuca serriola","Forb",1,41.1547911547912,47.5435816164818,44.3491863856365,64.1480653571359
21,"S",2012,"Lasthenia californica","Forb",2,39.1260162601626,25.0900220699268,32.1080191650447,49.9471587217145
21,"S",2012,"Lolium multiflorum","Grass",49,51.2807881773399,66.631813275769,58.9563007265545,71.0820074300796
21,"S",2014,"Lolium multiflorum","Grass",22,51.2807881773399,66.631813275769,58.9563007265545,71.0820074300796
21,"S",2012,"Lotus wrangelianus","Forb",1,35.1772287862513,31.9228655642704,33.5500471752609,55.3547698479277
21,"S",2014,"Lotus wrangelianus","Forb",23,35.1772287862513,31.9228655642704,33.5500471752609,55.3547698479277
21,"S",2012,"Microseris douglasii","Forb",5,41.8859649122807,38.3101758894868,40.0980704008837,59.4688629445468
21,"S",2014,"Microseris douglasii","Forb",31,41.8859649122807,38.3101758894868,40.0980704008837,59.4688629445468
21,"S",2012,"Taeniatherum caput-medusae","Grass",15,42.6020408163265,31.0892417803623,36.8456412983444,50.6399215063694
21,"S",2014,"Trifolium albopurpureum","Forb",4,35.625,50.7001448575567,43.1625724287784,77.3104158684181
21,"S",2014,"Trifolium bifidum","Forb",1,40,56.6393958464443,48.3196979232222,73.8857917027837
21,"S",2012,"Trifolium gracilentum","Forb",1,52.5,60.5117565698479,56.5058782849239,71.544673136623
21,"S",2014,"Trifolium gracilentum","Forb",1,52.5,60.5117565698479,56.5058782849239,71.544673136623
21,"S",2012,"Vulpia microstachys","Grass",42,51.5607580824972,65.0992086248423,58.3299833536698,76.6101186527044
21,"S",2014,"Vulpia microstachys","Grass",34,51.5607580824972,65.0992086248423,58.3299833536698,76.6101186527044
22,"S",2014,"Athysanus pusillus","Forb",1,33.9285714285714,79.0970905222258,56.5128309753986,89.7271222823736
22,"S",2012,"Avena fatua","Grass",3,47.5923852183651,23.0222864735951,35.3073358459801,40.1919106645802
22,"S",2014,"Avena fatua","Grass",2,47.5923852183651,23.0222864735951,35.3073358459801,40.1919106645802
22,"S",2014,"Bromus hordeaceus","Grass",14,45.6221198156682,31.5181452641966,38.5701325399324,52.9479097994603
22,"S",2012,"Bromus hordeaceus","Grass",46,45.6221198156682,31.5181452641966,38.5701325399324,52.9479097994603
22,"S",2012,"Bromus madritensis","Grass",2,48.374613003096,48.3006108403431,48.3376119217195,73.9258851240921
22,"S",2014,"Bromus madritensis","Grass",2,48.374613003096,48.3006108403431,48.3376119217195,73.9258851240921
22,"S",2014,"Collinsia sparsiflora","Forb",4,38.4453781512605,47.0500373412995,42.74770774628,65.9171281946218
22,"S",2012,"Collinsia sparsiflora","Forb",2,38.4453781512605,47.0500373412995,42.74770774628,65.9171281946218
22,"S",2012,"Dichelostemma capitatum","Forb",1,35.0379894798364,36.2101609340486,35.6240752069425,70.6497467474664
22,"S",2014,"Dichelostemma capitatum","Forb",1,35.0379894798364,36.2101609340486,35.6240752069425,70.6497467474664
22,"S",2012,"Elymus elymoides","Grass",2,30.5555555555556,15.73082805331,23.1431918044328,33.4579211551739
22,"S",2012,"Eremocarpus setigerus","Forb",1,14.1129032258065,35.3518821603928,24.7323926930996,70.9665093159271
22,"S",2012,"Hemizonia congesta","Forb",3,42.9429892141757,21.4022525936185,32.1726209038971,37.4740176270164
22,"S",2012,"Hypochaeris glabra","Forb",4,28.7878787878788,81.2094348583188,54.9986568230988,86.8561964146602
22,"S",2014,"Juncus bufonius","Grass",1,100,NA,NA,100
22,"S",2012,"Lasthenia californica","Forb",1,39.1260162601626,25.0900220699268,32.1080191650447,49.9471587217145
22,"S",2014,"Lolium multiflorum","Grass",53,51.2807881773399,66.631813275769,58.9563007265545,71.0820074300796
22,"S",2012,"Lolium multiflorum","Grass",67,51.2807881773399,66.631813275769,58.9563007265545,71.0820074300796
22,"S",2012,"Lotus wrangelianus","Forb",4,35.1772287862513,31.9228655642704,33.5500471752609,55.3547698479277
22,"S",2014,"Lotus wrangelianus","Forb",2,35.1772287862513,31.9228655642704,33.5500471752609,55.3547698479277
22,"S",2012,"Lupinus bicolor","Forb",1,22.7272727272727,42.485068653408,32.6061706903404,72.1048278982857
22,"S",2014,"Micropus californicus","Forb",3,34.8214285714286,57.9156895893548,46.3685590803917,72.8678839466852
22,"S",2012,"Micropus californicus","Forb",6,34.8214285714286,57.9156895893548,46.3685590803917,72.8678839466852
22,"S",2012,"Plantago erecta","Forb",2,44.4607843137255,45.9090039245704,45.184894119148,59.8556697044293
22,"S",2014,"Plantago erecta","Forb",5,44.4607843137255,45.9090039245704,45.184894119148,59.8556697044293
22,"S",2014,"Ranunculus occidentalis","Forb",1,13.3928571428571,7.25806451612903,10.3254608294931,40.5766130178004
22,"S",2014,"Sisyrinchium bellum","Forb",2,29.1666666666667,12.396694214876,20.7816804407713,26.6459019450891
22,"S",2012,"Taeniatherum caput-medusae","Grass",12,42.6020408163265,31.0892417803623,36.8456412983444,50.6399215063694
22,"S",2014,"Trifolium bifidum","Forb",1,40,56.6393958464443,48.3196979232222,73.8857917027837
22,"S",2012,"Trifolium bifidum","Forb",4,40,56.6393958464443,48.3196979232222,73.8857917027837
22,"S",2014,"Trifolium fucatum","Forb",1,47.9166666666667,31.3755210306934,39.6460938486801,46.3580623331472
22,"S",2014,"Trifolium gracilentum","Forb",6,52.5,60.5117565698479,56.5058782849239,71.544673136623
22,"S",2014,"Trifolium microcephalum","Forb",6,100,55.6701030927835,77.8350515463918,51.2853282918433
22,"S",2014,"Vulpia microstachys","Grass",10,51.5607580824972,65.0992086248423,58.3299833536698,76.6101186527044
22,"S",2012,"Vulpia microstachys","Grass",35,51.5607580824972,65.0992086248423,58.3299833536698,76.6101186527044
22,"S",2014,"Vulpia myuros","Grass",9,86.9565217391304,73.74749498998,80.3520083645552,69.938752220376
22,"S",2012,"Vulpia myuros","Grass",11,86.9565217391304,73.74749498998,80.3520083645552,69.938752220376
23,"S",2012,"Achyrachaena mollis","Forb",1,29.1666666666667,32.4909747292419,30.8288206979543,63.2207684989711
23,"S",2012,"Athysanus pusillus","Forb",1,33.9285714285714,79.0970905222258,56.5128309753986,89.7271222823736
23,"S",2014,"Avena fatua","Grass",26,47.5923852183651,23.0222864735951,35.3073358459801,40.1919106645802
23,"S",2012,"Avena fatua","Grass",3,47.5923852183651,23.0222864735951,35.3073358459801,40.1919106645802
23,"S",2012,"Bromus diandrus","Grass",6,45.8333333333333,88.939566704675,67.3864500190042,82.0068759614966
23,"S",2012,"Bromus hordeaceus","Grass",4,45.6221198156682,31.5181452641966,38.5701325399324,52.9479097994603
23,"S",2014,"Bromus hordeaceus","Grass",12,45.6221198156682,31.5181452641966,38.5701325399324,52.9479097994603
23,"S",2012,"Bromus madritensis","Grass",4,48.374613003096,48.3006108403431,48.3376119217195,73.9258851240921
23,"S",2014,"Bromus madritensis","Grass",3,48.374613003096,48.3006108403431,48.3376119217195,73.9258851240921
23,"S",2014,"Collinsia sparsiflora","Forb",2,38.4453781512605,47.0500373412995,42.74770774628,65.9171281946218
23,"S",2012,"Collinsia sparsiflora","Forb",7,38.4453781512605,47.0500373412995,42.74770774628,65.9171281946218
23,"S",2014,"Delphinium hesperium","Forb",1,66.6666666666667,40.6189555125725,53.6428110896196,41.0610588070401
23,"S",2012,"Delphinium hesperium","Forb",1,66.6666666666667,40.6189555125725,53.6428110896196,41.0610588070401
23,"S",2014,"Dichelostemma capitatum","Forb",2,35.0379894798364,36.2101609340486,35.6240752069425,70.6497467474664
23,"S",2014,"Epilobium brachycarpum","Forb",1,19.7101449275362,24.067956583294,21.8890507554151,55.7807331903916
23,"S",2012,"Euphorbia crenulata","Forb",2,22.9166666666667,41.9063270336894,32.411496850178,73.4266701442993
23,"S",2014,"Hemizonia congesta","Forb",15,42.9429892141757,21.4022525936185,32.1726209038971,37.4740176270164
23,"S",2012,"Hemizonia congesta","Forb",7,42.9429892141757,21.4022525936185,32.1726209038971,37.4740176270164
23,"S",2012,"Hypochaeris glabra","Forb",2,28.7878787878788,81.2094348583188,54.9986568230988,86.8561964146602
23,"S",2014,"Lasthenia californica","Forb",4,39.1260162601626,25.0900220699268,32.1080191650447,49.9471587217145
23,"S",2014,"Lolium multiflorum","Grass",64,51.2807881773399,66.631813275769,58.9563007265545,71.0820074300796
23,"S",2012,"Lolium multiflorum","Grass",98,51.2807881773399,66.631813275769,58.9563007265545,71.0820074300796
23,"S",2014,"Lotus micranthus","Forb",2,58.3333333333333,14.1084258654474,36.2208795993904,47.9583318124843
23,"S",2014,"Lotus wrangelianus","Forb",2,35.1772287862513,31.9228655642704,33.5500471752609,55.3547698479277
23,"S",2014,"Micropus californicus","Forb",6,34.8214285714286,57.9156895893548,46.3685590803917,72.8678839466852
23,"S",2012,"Micropus californicus","Forb",1,34.8214285714286,57.9156895893548,46.3685590803917,72.8678839466852
23,"S",2012,"Microseris douglasii","Forb",3,41.8859649122807,38.3101758894868,40.0980704008837,59.4688629445468
23,"S",2014,"Microseris douglasii","Forb",22,41.8859649122807,38.3101758894868,40.0980704008837,59.4688629445468
23,"S",2012,"Plantago erecta","Forb",1,44.4607843137255,45.9090039245704,45.184894119148,59.8556697044293
23,"S",2014,"Plantago erecta","Forb",3,44.4607843137255,45.9090039245704,45.184894119148,59.8556697044293
23,"S",2012,"Poa secunda","Grass",1,17.8571428571429,36.9913686806412,27.424255768892,85.9622205588761
23,"S",2012,"Taeniatherum caput-medusae","Grass",3,42.6020408163265,31.0892417803623,36.8456412983444,50.6399215063694
23,"S",2012,"Trifolium albopurpureum","Forb",2,35.625,50.7001448575567,43.1625724287784,77.3104158684181
23,"S",2014,"Trifolium albopurpureum","Forb",1,35.625,50.7001448575567,43.1625724287784,77.3104158684181
23,"S",2012,"Trifolium bifidum","Forb",7,40,56.6393958464443,48.3196979232222,73.8857917027837
23,"S",2014,"Trifolium bifidum","Forb",5,40,56.6393958464443,48.3196979232222,73.8857917027837
23,"S",2012,"Trifolium gracilentum","Forb",1,52.5,60.5117565698479,56.5058782849239,71.544673136623
23,"S",2014,"Trifolium microcephalum","Forb",5,100,55.6701030927835,77.8350515463918,51.2853282918433
23,"S",2014,"Vulpia microstachys","Grass",34,51.5607580824972,65.0992086248423,58.3299833536698,76.6101186527044
23,"S",2012,"Vulpia microstachys","Grass",21,51.5607580824972,65.0992086248423,58.3299833536698,76.6101186527044
23,"S",2012,"Vulpia myuros","Grass",9,86.9565217391304,73.74749498998,80.3520083645552,69.938752220376
23,"S",2014,"Vulpia myuros","Grass",7,86.9565217391304,73.74749498998,80.3520083645552,69.938752220376
24,"S",2014,"Athysanus pusillus","Forb",1,33.9285714285714,79.0970905222258,56.5128309753986,89.7271222823736
24,"S",2012,"Athysanus pusillus","Forb",1,33.9285714285714,79.0970905222258,56.5128309753986,89.7271222823736
24,"S",2012,"Avena fatua","Grass",5,47.5923852183651,23.0222864735951,35.3073358459801,40.1919106645802
24,"S",2014,"Avena fatua","Grass",2,47.5923852183651,23.0222864735951,35.3073358459801,40.1919106645802
24,"S",2014,"Bromus hordeaceus","Grass",29,45.6221198156682,31.5181452641966,38.5701325399324,52.9479097994603
24,"S",2012,"Bromus hordeaceus","Grass",6,45.6221198156682,31.5181452641966,38.5701325399324,52.9479097994603
24,"S",2014,"Collinsia sparsiflora","Forb",1,38.4453781512605,47.0500373412995,42.74770774628,65.9171281946218
24,"S",2012,"Collinsia sparsiflora","Forb",1,38.4453781512605,47.0500373412995,42.74770774628,65.9171281946218
24,"S",2012,"Delphinium hesperium","Forb",4,66.6666666666667,40.6189555125725,53.6428110896196,41.0610588070401
24,"S",2014,"Epilobium brachycarpum","Forb",1,19.7101449275362,24.067956583294,21.8890507554151,55.7807331903916
24,"S",2012,"Eremocarpus setigerus","Forb",2,14.1129032258065,35.3518821603928,24.7323926930996,70.9665093159271
24,"S",2012,"Euphorbia crenulata","Forb",1,22.9166666666667,41.9063270336894,32.411496850178,73.4266701442993
24,"S",2014,"Euphorbia crenulata","Forb",1,22.9166666666667,41.9063270336894,32.411496850178,73.4266701442993
24,"S",2014,"Gastridium ventricosum","Grass",1,84.6153846153846,62.6314937692183,73.6234391923015,65.9445532324191
24,"S",2012,"Hemizonia congesta","Forb",2,42.9429892141757,21.4022525936185,32.1726209038971,37.4740176270164
24,"S",2014,"Hemizonia congesta","Forb",1,42.9429892141757,21.4022525936185,32.1726209038971,37.4740176270164
24,"S",2012,"Hordeum murinum","Grass",2,NA,NA,NA,100
24,"S",2012,"Hypochaeris glabra","Forb",1,28.7878787878788,81.2094348583188,54.9986568230988,86.8561964146602
24,"S",2012,"Juncus bufonius","Grass",3,100,NA,NA,100
24,"S",2014,"Juncus bufonius","Grass",1,100,NA,NA,100
24,"S",2014,"Lactuca serriola","Forb",1,41.1547911547912,47.5435816164818,44.3491863856365,64.1480653571359
24,"S",2012,"Lactuca serriola","Forb",1,41.1547911547912,47.5435816164818,44.3491863856365,64.1480653571359
24,"S",2012,"Lasthenia californica","Forb",3,39.1260162601626,25.0900220699268,32.1080191650447,49.9471587217145
24,"S",2014,"Lasthenia californica","Forb",11,39.1260162601626,25.0900220699268,32.1080191650447,49.9471587217145
24,"S",2014,"Lolium multiflorum","Grass",115,51.2807881773399,66.631813275769,58.9563007265545,71.0820074300796
24,"S",2012,"Lolium multiflorum","Grass",72,51.2807881773399,66.631813275769,58.9563007265545,71.0820074300796
24,"S",2012,"Melilotus indica","Forb",7,100,66.2983425414365,83.1491712707182,79.5375738384045
24,"S",2014,"Melilotus indica","Forb",1,100,66.2983425414365,83.1491712707182,79.5375738384045
24,"S",2014,"Micropus californicus","Forb",2,34.8214285714286,57.9156895893548,46.3685590803917,72.8678839466852
24,"S",2012,"Microseris douglasii","Forb",1,41.8859649122807,38.3101758894868,40.0980704008837,59.4688629445468
24,"S",2014,"Microseris douglasii","Forb",20,41.8859649122807,38.3101758894868,40.0980704008837,59.4688629445468
24,"S",2014,"Plantago erecta","Forb",5,44.4607843137255,45.9090039245704,45.184894119148,59.8556697044293
24,"S",2012,"Ranunculus occidentalis","Forb",1,13.3928571428571,7.25806451612903,10.3254608294931,40.5766130178004
24,"S",2012,"Sisyrinchium bellum","Forb",2,29.1666666666667,12.396694214876,20.7816804407713,26.6459019450891
24,"S",2014,"Sisyrinchium bellum","Forb",1,29.1666666666667,12.396694214876,20.7816804407713,26.6459019450891
24,"S",2012,"Taeniatherum caput-medusae","Grass",3,42.6020408163265,31.0892417803623,36.8456412983444,50.6399215063694
24,"S",2014,"Trifolium bifidum","Forb",7,40,56.6393958464443,48.3196979232222,73.8857917027837
24,"S",2012,"Trifolium bifidum","Forb",2,40,56.6393958464443,48.3196979232222,73.8857917027837
24,"S",2014,"Trifolium fucatum","Forb",5,47.9166666666667,31.3755210306934,39.6460938486801,46.3580623331472
24,"S",2014,"Trifolium gracilentum","Forb",4,52.5,60.5117565698479,56.5058782849239,71.544673136623
24,"S",2012,"Trifolium gracilentum","Forb",2,52.5,60.5117565698479,56.5058782849239,71.544673136623
24,"S",2014,"Trifolium microcephalum","Forb",4,100,55.6701030927835,77.8350515463918,51.2853282918433
24,"S",2012,"Trifolium microcephalum","Forb",1,100,55.6701030927835,77.8350515463918,51.2853282918433
24,"S",2012,"Viola douglasii","Forb",1,20,7.83289817232376,13.9164490861619,17.7581772563329
24,"S",2014,"Vulpia microstachys","Grass",6,51.5607580824972,65.0992086248423,58.3299833536698,76.6101186527044
24,"S",2012,"Vulpia microstachys","Grass",17,51.5607580824972,65.0992086248423,58.3299833536698,76.6101186527044
24,"S",2014,"Vulpia myuros","Grass",3,86.9565217391304,73.74749498998,80.3520083645552,69.938752220376
24,"S",2012,"Vulpia myuros","Grass",16,86.9565217391304,73.74749498998,80.3520083645552,69.938752220376
25,"N",2012,"Avena fatua","Grass",15,49.3752788933512,38.9355343674399,44.1554066303955,49.8047596465655
25,"N",2014,"Avena fatua","Grass",9,49.3752788933512,38.9355343674399,44.1554066303955,49.8047596465655
25,"N",2014,"Bromus diandrus","Grass",1,53.6949685534591,17.7091102823655,35.7020394179123,28.7741331140228
25,"N",2014,"Bromus hordeaceus","Grass",43,48.7407407407407,34.6283611082711,41.6845509245059,49.4195146328478
25,"N",2012,"Bromus hordeaceus","Grass",14,48.7407407407407,34.6283611082711,41.6845509245059,49.4195146328478
25,"N",2012,"Bromus madritensis","Grass",6,42.9232192414431,30.8945908460472,36.9089050437451,34.7349198663394
25,"N",2014,"Bromus madritensis","Grass",9,42.9232192414431,30.8945908460472,36.9089050437451,34.7349198663394
25,"N",2014,"Centaurea solstitialis","Forb",1,36.7375886524823,10.0920154348471,23.4148020436647,23.4485442908553
25,"N",2014,"Cerastium glomeratum","Forb",3,96.1538461538462,92.8769192046313,94.5153826792387,89.6879101941138
25,"N",2012,"Cerastium glomeratum","Forb",5,96.1538461538462,92.8769192046313,94.5153826792387,89.6879101941138
25,"N",2014,"Dichelostemma capitatum","Forb",2,20.4830053667263,47.5869051636855,34.0349552652059,84.9987823250706
25,"N",2014,"Filago gallica","Forb",14,71.25,94.190258956125,82.7201294780625,95.3647362619543
25,"N",2014,"Gastridium ventricosum","Grass",8,77.4509803921569,84.8218292792388,81.1364048356978,60.4778028848864
25,"N",2012,"Gastridium ventricosum","Grass",1,77.4509803921569,84.8218292792388,81.1364048356978,60.4778028848864
25,"N",2014,"Githopsis specularioides","Forb",1,75,98.1818181818182,86.5909090909091,95.9444722238521
25,"N",2012,"Hemizonia congesta","Forb",1,29.6791443850267,24.2996962537968,26.9894203194118,45.1640878999517
25,"N",2012,"Hypochaeris glabra","Forb",1,35,34.2763873775843,34.6381936887922,56.8832236750707
25,"N",2012,"Lactuca serriola","Forb",1,44.5564516129032,52.9298545765612,48.7431530947322,65.5014764312525
25,"N",2012,"Lolium multiflorum","Grass",4,55.5,69.6134647910565,62.5567323955282,78.2597215397554
25,"N",2014,"Lolium multiflorum","Grass",2,55.5,69.6134647910565,62.5567323955282,78.2597215397554
25,"N",2014,"Lotus wrangelianus","Forb",1,40.7894736842105,39.0486903422786,39.9190820132446,77.6561131246455
25,"N",2012,"Lupinus bicolor","Forb",1,41.1498257839721,19.0271544180082,30.0884901009902,44.3369348778584
25,"N",2012,"Micropus californicus","Forb",1,46.8614718614719,59.9777860051833,53.4196289333276,67.5838917780408
25,"N",2014,"Micropus californicus","Forb",63,46.8614718614719,59.9777860051833,53.4196289333276,67.5838917780408
25,"N",2012,"Plantago erecta","Forb",11,37.741935483871,41.5189440861134,39.6304397849922,60.3897594813116
25,"N",2014,"Plantago erecta","Forb",34,37.741935483871,41.5189440861134,39.6304397849922,60.3897594813116
25,"N",2012,"Sidalcea diploscypha","Forb",1,16.6666666666667,24.346257889991,20.5064622783288,60.3972252200248
25,"N",2014,"Sisyrinchium bellum","Forb",4,27.1428571428571,31.3406848520023,29.2417709974297,63.8255886510833
25,"N",2012,"Sisyrinchium bellum","Forb",1,27.1428571428571,31.3406848520023,29.2417709974297,63.8255886510833
25,"N",2014,"Stellaria nitens","Forb",6,NA,87.1670702179177,NA,90.5048432633943
25,"N",2012,"Taeniatherum caput-medusae","Grass",1,40.2380952380952,21.0032401133701,30.6206676757327,34.4140252767478
25,"N",2012,"Trifolium bifidum","Forb",4,41.7894736842105,46.2343704565281,44.0119220703693,69.3201250605643
25,"N",2014,"Trifolium bifidum","Forb",1,41.7894736842105,46.2343704565281,44.0119220703693,69.3201250605643
25,"N",2014,"Vicia villosa","Forb",1,34.5911949685535,13.3836397601023,23.9874173643279,32.2780530024651
25,"N",2012,"Vicia villosa","Forb",2,34.5911949685535,13.3836397601023,23.9874173643279,32.2780530024651
25,"N",2014,"Vulpia microstachys","Grass",7,56.1381074168798,73.3883346124328,64.7632210146563,74.263565646509
25,"N",2012,"Vulpia microstachys","Grass",3,56.1381074168798,73.3883346124328,64.7632210146563,74.263565646509
25,"N",2012,"Vulpia myuros","Grass",10,67.0243902439024,75.8700520898865,71.4472211668945,74.5798052442067
25,"N",2014,"Vulpia myuros","Grass",11,67.0243902439024,75.8700520898865,71.4472211668945,74.5798052442067
26,"S",2012,"Bromus hordeaceus","Grass",15,45.6221198156682,31.5181452641966,38.5701325399324,52.9479097994603
26,"S",2014,"Cardamine oligosperma","Forb",1,66.6666666666667,98.9917506874427,82.8292086770547,93.681571288636
26,"S",2014,"Castilleja attenuata","Forb",1,58.3333333333333,64.0113798008535,61.1723565670934,89.7171233604259
26,"S",2014,"Centaurium trichanthum","Forb",7,100,97.8086584714057,98.9043292357028,91.6335393987659
26,"S",2012,"Centaurium trichanthum","Forb",4,100,97.8086584714057,98.9043292357028,91.6335393987659
26,"S",2012,"Crassula connata","Forb",26,70.8333333333333,99.5366910775669,85.1850122054501,98.5560466757987
26,"S",2014,"Crassula connata","Forb",24,70.8333333333333,99.5366910775669,85.1850122054501,98.5560466757987
26,"S",2012,"Dichelostemma capitatum","Forb",2,35.0379894798364,36.2101609340486,35.6240752069425,70.6497467474664
26,"S",2014,"Dichelostemma capitatum","Forb",1,35.0379894798364,36.2101609340486,35.6240752069425,70.6497467474664
26,"S",2012,"Gastridium ventricosum","Grass",5,84.6153846153846,62.6314937692183,73.6234391923015,65.9445532324191
26,"S",2014,"Gastridium ventricosum","Grass",1,84.6153846153846,62.6314937692183,73.6234391923015,65.9445532324191
26,"S",2014,"Githopsis specularioides","Forb",1,48.3333333333333,87.9888268156425,68.1610800744879,93.597080528896
26,"S",2014,"Holocarpha virgata","Forb",4,38.1818181818182,11.3747553816047,24.7782867817114,21.7508546730697
26,"S",2012,"Juncus bufonius","Grass",6,100,NA,NA,100
26,"S",2014,"Juncus bufonius","Grass",14,100,NA,NA,100
26,"S",2014,"Lasthenia californica","Forb",1,39.1260162601626,25.0900220699268,32.1080191650447,49.9471587217145
26,"S",2012,"Microseris douglasii","Forb",8,41.8859649122807,38.3101758894868,40.0980704008837,59.4688629445468
26,"S",2014,"Microseris douglasii","Forb",1,41.8859649122807,38.3101758894868,40.0980704008837,59.4688629445468
