"ID","Year","Site","Quadrat","Species_Name","cover","notes"
21757.00,2002.00,41.00,3.00,"Linanthus ciliatus",,
21758.00,2002.00,41.00,3.00,"Galium murale",,
21759.00,2002.00,42.00,3.00,"Avena fatua",,
21760.00,2002.00,42.00,3.00,"Bromus hordeaceus",,
21761.00,2002.00,42.00,3.00,"Athysanus pusillus",,
21762.00,2002.00,42.00,3.00,"Erodium cicutarium",,
21763.00,2002.00,42.00,3.00,"Hemizonia congesta",,
21764.00,2002.00,42.00,3.00,"Hypochaeris glabra",,"orig rec. as h. radicata"
21765.00,2002.00,42.00,3.00,"Lolium multiflorum",,
21766.00,2002.00,42.00,3.00,"Lotus wrangelianus",,
21767.00,2002.00,42.00,3.00,"Lupinus bicolor",,
21768.00,2002.00,42.00,3.00,"Medicago polymorpha",,
21769.00,2002.00,42.00,3.00,"Taeniatherum caput-medusae",,
21770.00,2002.00,42.00,3.00,"Trifolium hirtum",,
21771.00,2002.00,42.00,3.00,"Trifolium gracilentum",,
21772.00,2002.00,42.00,3.00,"Erodium brachycarpum",,"orig rec. as e. botrys"
21773.00,2002.00,42.00,3.00,"Aegilops triuncialis",,
21774.00,2002.00,43.00,3.00,"Bromus hordeaceus",,
21775.00,2002.00,43.00,3.00,"Dichelostemma capitatum",,
21776.00,2002.00,43.00,3.00,"Euphorbia crenulata",,
21777.00,2002.00,43.00,3.00,"Hemizonia congesta",,
21778.00,2002.00,43.00,3.00,"Lolium multiflorum",,
21779.00,2002.00,43.00,3.00,"Medicago polymorpha",,
21780.00,2002.00,43.00,3.00,"Microseris douglasii",,
21781.00,2002.00,43.00,3.00,"Sonchus oleraceus",,
21782.00,2002.00,43.00,3.00,"Taeniatherum caput-medusae",,
21783.00,2002.00,43.00,3.00,"Trifolium fucatum",,
21784.00,2002.00,43.00,3.00,"Trifolium gracilentum",,
21785.00,2002.00,44.00,3.00,"Avena fatua",,
21786.00,2002.00,44.00,3.00,"Bromus hordeaceus",,
21787.00,2002.00,44.00,3.00,"Clarkia purpurea",,
21788.00,2002.00,44.00,3.00,"Dichelostemma capitatum",,
21789.00,2002.00,44.00,3.00,"Epilobium brachycarpum",,
21790.00,2002.00,44.00,3.00,"Hemizonia congesta",,
21791.00,2002.00,44.00,3.00,"Micropus californicus",,
21792.00,2002.00,44.00,3.00,"Plantago erecta",,
21793.00,2002.00,44.00,3.00,"Ranunculus occidentalis",,
21794.00,2002.00,44.00,3.00,"Taeniatherum caput-medusae",,
21795.00,2002.00,44.00,3.00,"Trifolium bifidum",,
21796.00,2002.00,44.00,3.00,"Trifolium fucatum",,
21797.00,2002.00,44.00,3.00,"Vulpia microstachys",,
21798.00,2002.00,44.00,3.00,"Zigadenus fremontii",,
21799.00,2002.00,44.00,3.00,"Trifolium gracilentum",,
21800.00,2002.00,44.00,3.00,"Ancistrocarphus filagineus",,
21801.00,2002.00,44.00,3.00,"Clarkia gracilis",,
21802.00,2002.00,45.00,3.00,"Avena fatua",,
21803.00,2002.00,45.00,3.00,"Bromus hordeaceus",,
21804.00,2002.00,45.00,3.00,"Bromus madritensis",,
21805.00,2002.00,45.00,3.00,"Calochortus superbus",,
21806.00,2002.00,45.00,3.00,"Clarkia purpurea",,
21807.00,2002.00,45.00,3.00,"Dichelostemma capitatum",,
21808.00,2002.00,45.00,3.00,"Eriogonum nudum",,
21809.00,2002.00,45.00,3.00,"Grindelia camporum",,
21811.00,2002.00,45.00,3.00,"Hypochaeris glabra",,"orig rec. as h. radicata and h. glabra"
21812.00,2002.00,45.00,3.00,"Lotus humistratus",,
21813.00,2002.00,45.00,3.00,"Plantago erecta",,
21814.00,2002.00,45.00,3.00,"Taeniatherum caput-medusae",,
21815.00,2002.00,45.00,3.00,"Vulpia microstachys",,
21816.00,2002.00,45.00,3.00,"Ancistrocarphus filagineus",,
21817.00,2002.00,46.00,3.00,"Avena barbata",,
21818.00,2002.00,46.00,3.00,"Bromus hordeaceus",,
21819.00,2002.00,46.00,3.00,"Bromus madritensis",,
21820.00,2002.00,46.00,3.00,"Calochortus luteus",,
21821.00,2002.00,46.00,3.00,"Calochortus superbus",,
21822.00,2002.00,46.00,3.00,"Dichelostemma capitatum",,
21823.00,2002.00,46.00,3.00,"Grindelia camporum",,
21824.00,2002.00,46.00,3.00,"Hemizonia congesta",,
21825.00,2002.00,46.00,3.00,"Lotus humistratus",,
21826.00,2002.00,46.00,3.00,"Lotus wrangelianus",,
21827.00,2002.00,46.00,3.00,"Lupinus microcarpus",,
21828.00,2002.00,46.00,3.00,"Plantago erecta",,
21829.00,2002.00,46.00,3.00,"Taeniatherum caput-medusae",,
21830.00,2002.00,46.00,3.00,"Vulpia microstachys",,
21831.00,2002.00,46.00,3.00,"Ancistrocarphus filagineus",,
21832.00,2002.00,46.00,3.00,"Clarkia gracilis",,
21833.00,2002.00,47.00,3.00,"Avena fatua",,"origrecasavebarb"
21834.00,2002.00,47.00,3.00,"Bromus hordeaceus",,
21835.00,2002.00,47.00,3.00,"Bromus madritensis",,
21836.00,2002.00,47.00,3.00,"Athysanus pusillus",,
21837.00,2002.00,47.00,3.00,"Clarkia purpurea",,
21838.00,2002.00,47.00,3.00,"Dichelostemma capitatum",,
21839.00,2002.00,47.00,3.00,"Eriogonum nudum",,
21840.00,2002.00,47.00,3.00,"Filago gallica",,
21841.00,2002.00,47.00,3.00,"Hemizonia congesta",,
21842.00,2002.00,47.00,3.00,"Lomatium utriculatum",,
21843.00,2002.00,47.00,3.00,"Lupinus microcarpus",,
21844.00,2002.00,47.00,3.00,"Navarretia pubescens",,
21845.00,2002.00,47.00,3.00,"Phlox gracilis",,
21846.00,2002.00,47.00,3.00,"Plantago erecta",,
21847.00,2002.00,47.00,3.00,"Taeniatherum caput-medusae",,
21848.00,2002.00,47.00,3.00,"Trifolium fucatum",,
21849.00,2002.00,47.00,3.00,"Vulpia microstachys",,
21850.00,2002.00,48.00,3.00,"Agoseris heterophylla",,
21851.00,2002.00,48.00,3.00,"Allium fimbriatum",,
21852.00,2002.00,48.00,3.00,"Bromus hordeaceus",,
21853.00,2002.00,48.00,3.00,"Bromus madritensis",,
21854.00,2002.00,48.00,3.00,"Calochortus luteus",,
21855.00,2002.00,48.00,3.00,"Dichelostemma capitatum",,
21856.00,2002.00,48.00,3.00,"Hemizonia congesta",,
21857.00,2002.00,48.00,3.00,"Lasthenia californica",,
21858.00,2002.00,48.00,3.00,"Lotus wrangelianus",,
21859.00,2002.00,48.00,3.00,"Lupinus microcarpus",,
21860.00,2002.00,48.00,3.00,"Micropus californicus",,
21861.00,2002.00,48.00,3.00,"Navarretia jepsonii",,
21862.00,2002.00,48.00,3.00,"Phlox gracilis",,
21863.00,2002.00,48.00,3.00,"Plantago erecta",,
21864.00,2002.00,48.00,3.00,"Taeniatherum caput-medusae",,
21865.00,2002.00,48.00,3.00,"Vulpia microstachys",,
21866.00,2002.00,48.00,3.00,"Ancistrocarphus filagineus",,
21867.00,2002.00,48.00,3.00,"Castilleja rubicundula",,
21868.00,2002.00,48.00,3.00,"Hesperolinon disjunctum",,
21869.00,2002.00,49.00,3.00,"Allium fimbriatum",,
21870.00,2002.00,49.00,3.00,"Avena barbata",,
21871.00,2002.00,49.00,3.00,"Bromus madritensis",,
21872.00,2002.00,49.00,3.00,"Dichelostemma capitatum",,
21873.00,2002.00,49.00,3.00,"Eriogonum nudum",,
21874.00,2002.00,49.00,3.00,"Erodium cicutarium",,
21875.00,2002.00,49.00,3.00,"Hemizonia congesta",,
21876.00,2002.00,49.00,3.00,"Lupinus succulentus",,
21877.00,2002.00,49.00,3.00,"Microseris douglasii",,
21878.00,2002.00,49.00,3.00,"Navarretia pubescens",,
21879.00,2002.00,49.00,3.00,"Plantago erecta",,
21880.00,2002.00,49.00,3.00,"Senecio vulgaris",,
21881.00,2002.00,49.00,3.00,"Vulpia microstachys",,
21882.00,2002.00,49.00,3.00,"Castilleja rubicundula",,
21883.00,2002.00,50.00,3.00,"Avena fatua",,
21884.00,2002.00,50.00,3.00,"Bromus diandrus",,
21885.00,2002.00,50.00,3.00,"Bromus hordeaceus",,
21886.00,2002.00,50.00,3.00,"Clarkia purpurea",,
21887.00,2002.00,50.00,3.00,"Dichelostemma capitatum",,
21888.00,2002.00,50.00,3.00,"Lupinus bicolor",,
21889.00,2002.00,50.00,3.00,"Sanicula bipinnata",,
21890.00,2002.00,50.00,3.00,"Torilis arvensis",,
21891.00,2002.00,50.00,3.00,"Daucus pusillus",,
21892.00,2002.00,50.00,3.00,"Trifolium hirtum",,
21893.00,2002.00,50.00,3.00,"Cirsium vulgare",,
21894.00,2002.00,50.00,3.00,"Galium aparine",,
21895.00,2002.00,51.00,3.00,"Avena fatua",,
21896.00,2002.00,51.00,3.00,"Bromus diandrus",,
21897.00,2002.00,51.00,3.00,"Bromus hordeaceus",,
21898.00,2002.00,51.00,3.00,"Clarkia purpurea",,
21899.00,2002.00,51.00,3.00,"Erodium cicutarium",,
21900.00,2002.00,51.00,3.00,"Geranium dissectum",,
21901.00,2002.00,51.00,3.00,"Nemophila heterophylla",,
21902.00,2002.00,51.00,3.00,"Taeniatherum caput-medusae",,
21903.00,2002.00,51.00,3.00,"Thysanocarpus curvipes",,
21904.00,2002.00,51.00,3.00,"Daucus pusillus",,
21905.00,2002.00,51.00,3.00,"Trifolium bifidum",,
21906.00,2002.00,51.00,3.00,"Trifolium microdon",,
21907.00,2002.00,51.00,3.00,"Vulpia myuros",,
21908.00,2002.00,51.00,3.00,"Erodium botrys",,
21909.00,2002.00,52.00,3.00,"Avena fatua",,
21910.00,2002.00,52.00,3.00,"Bromus hordeaceus",,
21911.00,2002.00,52.00,3.00,"Calochortus luteus",,
21912.00,2002.00,52.00,3.00,"Athysanus pusillus",,
21913.00,2002.00,52.00,3.00,"Clarkia purpurea",,
21914.00,2002.00,52.00,3.00,"Dichelostemma capitatum",,
21915.00,2002.00,52.00,3.00,"Erodium cicutarium",,
21916.00,2002.00,52.00,3.00,"Filago gallica",,
21917.00,2002.00,52.00,3.00,"Linanthus bicolor",,
21918.00,2002.00,52.00,3.00,"Navarretia pubescens",,
21919.00,2002.00,52.00,3.00,"Phlox gracilis",,
21920.00,2002.00,52.00,3.00,"Cerastium glomeratum",,"orig called. Stel med"
21921.00,2002.00,52.00,3.00,"Taeniatherum caput-medusae",,
21922.00,2002.00,52.00,3.00,"Thysanocarpus curvipes",,
21923.00,2002.00,52.00,3.00,"Trifolium bifidum",,
21924.00,2002.00,52.00,3.00,"Vulpia myuros",,
21925.00,2002.00,52.00,3.00,"Galium aparine",,
21926.00,2002.00,52.00,3.00,"Sanicula bipinnatifida",,
21927.00,2002.00,52.00,3.00,"Erodium botrys",,
21928.00,2002.00,53.00,3.00,"Achillea millefolium",,
21929.00,2002.00,53.00,3.00,"Avena fatua",,
21930.00,2002.00,53.00,3.00,"Bromus hordeaceus",,
21931.00,2002.00,53.00,3.00,"Bromus madritensis",,
21932.00,2002.00,53.00,3.00,"Dichelostemma capitatum",,
21933.00,2002.00,53.00,3.00,"Medicago polymorpha",,
21934.00,2002.00,53.00,3.00,"Ranunculus occidentalis",,
21935.00,2002.00,53.00,3.00,"Senecio vulgaris",,
21936.00,2002.00,53.00,3.00,"Torilis arvensis",,
21937.00,2002.00,53.00,3.00,"Daucus pusillus",,
21938.00,2002.00,53.00,3.00,"Vicia villosa",,
21939.00,2002.00,53.00,3.00,"Sanicula bipinnatifida",,
21940.00,2002.00,53.00,3.00,"Galium murale",,
21941.00,2002.00,54.00,3.00,"Avena fatua",,
21942.00,2002.00,54.00,3.00,"Bromus diandrus",,
21943.00,2002.00,54.00,3.00,"Bromus hordeaceus",,
21944.00,2002.00,54.00,3.00,"Centaurea melitensis",,
21945.00,2002.00,54.00,3.00,"Clarkia purpurea",,
21946.00,2002.00,54.00,3.00,"Geranium dissectum",,
21947.00,2002.00,54.00,3.00,"Lolium multiflorum",,
21948.00,2002.00,54.00,3.00,"Medicago polymorpha",,
21949.00,2002.00,54.00,3.00,"Phalaris paradoxa",,
21950.00,2002.00,54.00,3.00,"Cerastium glomeratum",,"orig called. Stel med"
21951.00,2002.00,54.00,3.00,"Torilis arvensis",,
21952.00,2002.00,54.00,3.00,"Daucus pusillus",,
21953.00,2002.00,54.00,3.00,"Galium murale",,"orig rec. as gal. aparine"
21954.00,2002.00,55.00,3.00,"Astragalus gambelianus",,
21955.00,2002.00,55.00,3.00,"Bromus madritensis",,
21956.00,2002.00,55.00,3.00,"Athysanus pusillus",,
21957.00,2002.00,55.00,3.00,"Calycadenia pauciflora",,
21958.00,2002.00,55.00,3.00,"Chlorogalum pomeridianum",,
21959.00,2002.00,55.00,3.00,"Collinsia sparsiflora",,
21960.00,2002.00,55.00,3.00,"Dichelostemma capitatum",,
21961.00,2002.00,55.00,3.00,"Elymus elymoides",,
21962.00,2002.00,55.00,3.00,"Lasthenia californica",,
21963.00,2002.00,55.00,3.00,"Lotus humistratus",,
21964.00,2002.00,55.00,3.00,"Navarretia jepsonii",,
21965.00,2002.00,55.00,3.00,"Plantago erecta",,
21966.00,2002.00,55.00,3.00,"Sidalcea diploscypha",,
21967.00,2002.00,55.00,3.00,"Vulpia microstachys",,
21968.00,2002.00,55.00,3.00,"Minuartia douglasii",,
21969.00,2002.00,55.00,3.00,"Eriogonum vimineum",,"orig rec. as Eriogonum covilleanum"
21970.00,2002.00,55.00,3.00,"Ancistrocarphus filagineus",,
21971.00,2002.00,55.00,3.00,"Linanthus jepsonii",,
21972.00,2002.00,56.00,3.00,"Agoseris heterophylla",,
21973.00,2002.00,56.00,3.00,"Anagallis arvensis",,
21974.00,2002.00,56.00,3.00,"Bromus hordeaceus",,
21975.00,2002.00,56.00,3.00,"Bromus madritensis",,
21976.00,2002.00,56.00,3.00,"Athysanus pusillus",,
21977.00,2002.00,56.00,3.00,"Clarkia purpurea",,
21978.00,2002.00,56.00,3.00,"Dichelostemma capitatum",,
21979.00,2002.00,56.00,3.00,"Hemizonia congesta",,
21980.00,2002.00,56.00,3.00,"Hypochaeris glabra",,"orig rec. as H. radicata"
21981.00,2002.00,56.00,3.00,"Micropus californicus",,
21982.00,2002.00,56.00,3.00,"Navarretia pubescens",,
21983.00,2002.00,56.00,3.00,"Plantago erecta",,
21984.00,2002.00,56.00,3.00,"Erodium brachycarpum",,"orig rec. as E. botrys"
21985.00,2002.00,56.00,3.00,"Lotus micranthus",,
21986.00,2002.00,56.00,3.00,"Galium murale",,
21987.00,2002.00,57.00,3.00,"Avena barbata",,
21988.00,2002.00,57.00,3.00,"Bromus hordeaceus",,
21989.00,2002.00,57.00,3.00,"Calochortus luteus",,
21990.00,2002.00,57.00,3.00,"Clarkia purpurea",,
21991.00,2002.00,57.00,3.00,"Dichelostemma capitatum",,
21992.00,2002.00,57.00,3.00,"Hemizonia congesta",,
21993.00,2002.00,57.00,3.00,"Holocarpha virgata",,
21994.00,2002.00,57.00,3.00,"Hypochaeris glabra",,"orig rec as H. radicata"
21995.00,2002.00,57.00,3.00,"Lomatium utriculatum",,
21996.00,2002.00,57.00,3.00,"Lotus wrangelianus",,
21997.00,2002.00,57.00,3.00,"Navarretia pubescens",,
21998.00,2002.00,57.00,3.00,"Plantago erecta",,
21999.00,2002.00,57.00,3.00,"Taeniatherum caput-medusae",,
22000.00,2002.00,57.00,3.00,"Daucus pusillus",,
22001.00,2002.00,57.00,3.00,"Trifolium albopurpureum",,
22002.00,2002.00,57.00,3.00,"Vulpia myuros",,
22003.00,2002.00,57.00,3.00,"Erodium brachycarpum",,"orig rec. as erod. Botrys"
22004.00,2002.00,58.00,3.00,"Avena fatua",,
22005.00,2002.00,58.00,3.00,"Calochortus luteus",,
22006.00,2002.00,58.00,3.00,"Hypochaeris glabra",,"orig rec. as h. radicata"
22007.00,2002.00,58.00,3.00,"Sonchus asper",,
22008.00,2002.00,58.00,3.00,"Taeniatherum caput-medusae",,
22009.00,2002.00,58.00,3.00,"Torilis arvensis",,
22010.00,2002.00,58.00,3.00,"Vicia villosa",,
22011.00,2002.00,59.00,3.00,"Avena fatua",,
22012.00,2002.00,59.00,3.00,"Bromus diandrus",,
22013.00,2002.00,59.00,3.00,"Bromus hordeaceus",,
22014.00,2002.00,59.00,3.00,"Centaurea solstitialis",,
22015.00,2002.00,59.00,3.00,"Clarkia purpurea",,
22016.00,2002.00,59.00,3.00,"Epilobium brachycarpum",,
22017.00,2002.00,59.00,3.00,"Filago gallica",,
22018.00,2002.00,59.00,3.00,"Geranium molle",,
22019.00,2002.00,59.00,3.00,"Lotus wrangelianus",,
22020.00,2002.00,59.00,3.00,"Lupinus bicolor",,
22021.00,2002.00,59.00,3.00,"Navarretia pubescens",,
22022.00,2002.00,59.00,3.00,"Taeniatherum caput-medusae",,
22023.00,2002.00,59.00,3.00,"Torilis arvensis",,
22024.00,2002.00,59.00,3.00,"Trifolium willdenovii",,
22025.00,2002.00,59.00,3.00,"Trifolium gracilentum",,
22026.00,2002.00,59.00,3.00,"Galium murale",,"orig rec. as gal. aparine and g. murale"
22027.00,2002.00,59.00,3.00,"Sanicula bipinnatifida",,
22029.00,2002.00,60.00,3.00,"Avena fatua",,
22030.00,2002.00,60.00,3.00,"Bromus hordeaceus",,
22031.00,2002.00,60.00,3.00,"Clarkia purpurea",,
22032.00,2002.00,60.00,3.00,"Epilobium brachycarpum",,
22033.00,2002.00,60.00,3.00,"Erodium cicutarium",,
22034.00,2002.00,60.00,3.00,"Holocarpha virgata",,
22035.00,2002.00,60.00,3.00,"Hypochaeris glabra",,"orig rec as. H. radicata"
22036.00,2002.00,60.00,3.00,"Lupinus bicolor",,
22037.00,2002.00,60.00,3.00,"Silene gallica",,
22038.00,2002.00,60.00,3.00,"Taeniatherum caput-medusae",,
22039.00,2002.00,60.00,3.00,"Torilis arvensis",,
22040.00,2002.00,60.00,3.00,"Daucus pusillus",,
22041.00,2002.00,61.00,3.00,"Avena fatua",,
22042.00,2002.00,61.00,3.00,"Bromus hordeaceus",,
22043.00,2002.00,61.00,3.00,"Athysanus pusillus",,
22044.00,2002.00,61.00,3.00,"Chlorogalum pomeridianum",,
22045.00,2002.00,61.00,3.00,"Dichelostemma capitatum",,
22046.00,2002.00,61.00,3.00,"Euphorbia crenulata",,
22047.00,2002.00,61.00,3.00,"Geranium dissectum",,
22048.00,2002.00,61.00,3.00,"Holocarpha virgata",,
22049.00,2002.00,61.00,3.00,"Hypochaeris glabra",,"orig rec. as h. radicata"
22050.00,2002.00,61.00,3.00,"Linanthus bicolor",,
22051.00,2002.00,61.00,3.00,"Lolium multiflorum",,
22052.00,2002.00,61.00,3.00,"Lupinus bicolor",,
22053.00,2002.00,61.00,3.00,"Taeniatherum caput-medusae",,
22054.00,2002.00,61.00,3.00,"Vulpia myuros",,
22055.00,2002.00,61.00,3.00,"Zigadenus fremontii",,
22056.00,2002.00,61.00,3.00,"Hesperevax sparsiflora",,"orig rec. as gnap. Cali"
22057.00,2002.00,61.00,3.00,"Trifolium gracilentum",,
22058.00,2002.00,61.00,3.00,"Galium murale",,
22059.00,2002.00,62.00,3.00,"Avena fatua",,
22060.00,2002.00,62.00,3.00,"Bromus hordeaceus",,
22061.00,2002.00,62.00,3.00,"Clarkia purpurea",,
22062.00,2002.00,62.00,3.00,"Erodium cicutarium",,
22063.00,2002.00,62.00,3.00,"Geranium dissectum",,
22064.00,2002.00,62.00,3.00,"Holocarpha virgata",,
22065.00,2002.00,62.00,3.00,"Hypochaeris glabra",,"orig rec as h. radicata"
22066.00,2002.00,62.00,3.00,"Lolium multiflorum",,
22067.00,2002.00,62.00,3.00,"Lupinus bicolor",,
22068.00,2002.00,62.00,3.00,"Medicago polymorpha",,
22069.00,2002.00,62.00,3.00,"Phalaris paradoxa",,
22070.00,2002.00,62.00,3.00,"Senecio vulgaris",,
22071.00,2002.00,62.00,3.00,"Taeniatherum caput-medusae",,
22072.00,2002.00,62.00,3.00,"Torilis arvensis",,
22073.00,2002.00,62.00,3.00,"Trifolium hirtum",,
22074.00,2002.00,63.00,3.00,"Avena fatua",,"orig rec. as. A. barbata"
22075.00,2002.00,63.00,3.00,"Bromus hordeaceus",,
22076.00,2002.00,63.00,3.00,"Clarkia purpurea",,
22077.00,2002.00,63.00,3.00,"Collinsia sparsiflora",,
22078.00,2002.00,63.00,3.00,"Erodium cicutarium",,
22079.00,2002.00,63.00,3.00,"Euphorbia crenulata",,
22080.00,2002.00,63.00,3.00,"Holocarpha virgata",,
22081.00,2002.00,63.00,3.00,"Hypochaeris glabra",,
22082.00,2002.00,63.00,3.00,"Lepidium nitidum",,
22083.00,2002.00,63.00,3.00,"Lotus wrangelianus",,
22084.00,2002.00,63.00,3.00,"Lupinus bicolor",,
22085.00,2002.00,63.00,3.00,"Micropus californicus",,
22086.00,2002.00,63.00,3.00,"Nassella pulchra",,
22087.00,2002.00,63.00,3.00,"Senecio vulgaris",,
22088.00,2002.00,63.00,3.00,"Silene gallica",,
22089.00,2002.00,63.00,3.00,"Sisyrinchium bellum",,
22090.00,2002.00,63.00,3.00,"Taeniatherum caput-medusae",,
22091.00,2002.00,63.00,3.00,"Vulpia microstachys",,
22092.00,2002.00,63.00,3.00,"Cerastium glomeratum",,
22093.00,2002.00,63.00,3.00,"Erodium botrys",,
22094.00,2002.00,64.00,3.00,"Bromus hordeaceus",,
22095.00,2002.00,64.00,3.00,"Athysanus pusillus",,
22096.00,2002.00,64.00,3.00,"Erodium cicutarium",,
22097.00,2002.00,64.00,3.00,"Holocarpha virgata",,
22098.00,2002.00,64.00,3.00,"Hypochaeris glabra",,
22099.00,2002.00,64.00,3.00,"Lolium multiflorum",,
22100.00,2002.00,64.00,3.00,"Lotus wrangelianus",,
22101.00,2002.00,64.00,3.00,"Lupinus bicolor",,
22102.00,2002.00,64.00,3.00,"Navarretia pubescens",,
22103.00,2002.00,64.00,3.00,"Plantago erecta",,
22104.00,2002.00,64.00,3.00,"Silene gallica",,
22105.00,2002.00,64.00,3.00,"Taeniatherum caput-medusae",,
22106.00,2002.00,64.00,3.00,"Trifolium hirtum",,
22107.00,2002.00,64.00,3.00,"Vulpia myuros",,
22108.00,2002.00,64.00,3.00,"Galium murale",,"orig rec. as gal. aparine"
22109.00,2002.00,65.00,3.00,"Bromus hordeaceus",,
22110.00,2002.00,65.00,3.00,"Erodium cicutarium",,
22111.00,2002.00,65.00,3.00,"Geranium dissectum",,
22112.00,2002.00,65.00,3.00,"Holocarpha virgata",,
22113.00,2002.00,65.00,3.00,"Hordeum marinum",,
22114.00,2002.00,65.00,3.00,"Lolium multiflorum",,
22115.00,2002.00,65.00,3.00,"Lupinus bicolor",,
22116.00,2002.00,65.00,3.00,"Medicago polymorpha",,
22117.00,2002.00,65.00,3.00,"Phalaris paradoxa",,
22118.00,2002.00,65.00,3.00,"Senecio vulgaris",,
22119.00,2002.00,65.00,3.00,"Silene gallica",,
22120.00,2002.00,65.00,3.00,"Taeniatherum caput-medusae",,
22121.00,2002.00,65.00,3.00,"Cerastium glomeratum",,
22122.00,2002.00,65.00,3.00,"Erodium brachycarpum",,"orig rec. as e. botrys"
22123.00,2002.00,66.00,3.00,"Bromus hordeaceus",,
22124.00,2002.00,66.00,3.00,"Calandrinia ciliata",,
22125.00,2002.00,66.00,3.00,"Erodium cicutarium",,
22126.00,2002.00,66.00,3.00,"Holocarpha virgata",,
22127.00,2002.00,66.00,3.00,"Lolium multiflorum",,
22128.00,2002.00,66.00,3.00,"Lupinus bicolor",,
22129.00,2002.00,66.00,3.00,"Plantago erecta",,
22130.00,2002.00,66.00,3.00,"Senecio vulgaris",,
22131.00,2002.00,66.00,3.00,"Taeniatherum caput-medusae",,
22132.00,2002.00,66.00,3.00,"Trifolium hirtum",,
22133.00,2002.00,66.00,3.00,"Erodium brachycarpum",,"orig rec. as e. botrys"
22134.00,2002.00,67.00,3.00,"Avena fatua",,
22135.00,2002.00,67.00,3.00,"Bromus diandrus",,
22136.00,2002.00,67.00,3.00,"Bromus hordeaceus",,
22137.00,2002.00,67.00,3.00,"Clarkia purpurea",,
22138.00,2002.00,67.00,3.00,"Geranium dissectum",,
22139.00,2002.00,67.00,3.00,"Cerastium glomeratum",,"orig called. Stel med"
22140.00,2002.00,67.00,3.00,"Torilis arvensis",,
22141.00,2002.00,67.00,3.00,"Triteleia laxa",,
22142.00,2002.00,67.00,3.00,"Zigadenus fremontii",,
22143.00,2002.00,67.00,3.00,"Trifolium gracilentum",,
22144.00,2002.00,67.00,3.00,"Galium aparine",,
22145.00,2002.00,67.00,3.00,"Carduus pycnocephalus",,
22146.00,2002.00,67.00,3.00,"Madia exigua",,
22147.00,2002.00,68.00,3.00,"Avena fatua",,
22148.00,2002.00,68.00,3.00,"Bromus hordeaceus",,
22149.00,2002.00,68.00,3.00,"Centaurea solstitialis",,
22150.00,2002.00,68.00,3.00,"Clarkia purpurea",,
22151.00,2002.00,68.00,3.00,"Geranium dissectum",,
22152.00,2002.00,68.00,3.00,"Holocarpha virgata",,
22153.00,2002.00,68.00,3.00,"Hypochaeris glabra",,"orig rec. as h. radicata"
22154.00,2002.00,68.00,3.00,"Lupinus bicolor",,
22155.00,2002.00,68.00,3.00,"Medicago polymorpha",,
22156.00,2002.00,68.00,3.00,"Phlox gracilis",,
22157.00,2002.00,68.00,3.00,"Ranunculus occidentalis",,
22158.00,2002.00,68.00,3.00,"Cerastium glomeratum",,"orig called. Stel med"
22159.00,2002.00,68.00,3.00,"Taeniatherum caput-medusae",,
22160.00,2002.00,68.00,3.00,"Torilis arvensis",,
22161.00,2002.00,68.00,3.00,"Trifolium bifidum",,
22162.00,2002.00,68.00,3.00,"Trifolium hirtum",,
22163.00,2002.00,68.00,3.00,"Triteleia laxa",,
22164.00,2002.00,68.00,3.00,"Erodium botrys",,
22165.00,2002.00,68.00,3.00,"Madia gracilis",,
22166.00,2002.00,69.00,3.00,"Avena fatua",,
22167.00,2002.00,69.00,3.00,"Bromus diandrus",,
22168.00,2002.00,69.00,3.00,"Bromus hordeaceus",,
22169.00,2002.00,69.00,3.00,"Centaurea solstitialis",,
22170.00,2002.00,69.00,3.00,"Geranium dissectum",,
22171.00,2002.00,69.00,3.00,"Lolium multiflorum",,
22172.00,2002.00,69.00,3.00,"Medicago polymorpha",,
22173.00,2002.00,69.00,3.00,"Sonchus asper",,
22174.00,2002.00,69.00,3.00,"Taeniatherum caput-medusae",,
22175.00,2002.00,69.00,3.00,"Trifolium hirtum",,
22176.00,2002.00,69.00,3.00,"Cerastium glomeratum",,
22177.00,2002.00,70.00,3.00,"Avena fatua",,
22178.00,2002.00,70.00,3.00,"Bromus hordeaceus",,
22179.00,2002.00,70.00,3.00,"Centaurea solstitialis",,
22180.00,2002.00,70.00,3.00,"Geranium dissectum",,
22181.00,2002.00,70.00,3.00,"Lolium multiflorum",,
22182.00,2002.00,70.00,3.00,"Lupinus microcarpus",,
22183.00,2002.00,70.00,3.00,"Taeniatherum caput-medusae",,
22184.00,2002.00,70.00,3.00,"Torilis arvensis",,
22185.00,2002.00,70.00,3.00,"Trifolium hirtum",,
22186.00,2002.00,70.00,3.00,"Triteleia laxa",,
22187.00,2002.00,70.00,3.00,"Zigadenus fremontii",,
22188.00,2002.00,71.00,3.00,"Avena fatua",,
22189.00,2002.00,71.00,3.00,"Bromus diandrus",,
22190.00,2002.00,71.00,3.00,"Bromus hordeaceus",,
22191.00,2002.00,71.00,3.00,"Centaurea solstitialis",,
22192.00,2002.00,71.00,3.00,"Clarkia purpurea",,
22193.00,2002.00,71.00,3.00,"Erodium cicutarium",,
22194.00,2002.00,71.00,3.00,"Geranium dissectum",,
22195.00,2002.00,71.00,3.00,"Nemophila heterophylla",,
22196.00,2002.00,71.00,3.00,"Cerastium glomeratum",,"orig called. Stel med"
