ID,Year,Site,Quadrat,Species_Name,Cover,Notes
33085,2004,32,4,Plantago erecta,,
33086,2004,32,4,Taeniatherum caput-medusae,,
33087,2004,32,4,Vulpia microstachys,,
33088,2004,32,5,Ancistrocarphus filagineus,,
33089,2004,32,5,Avena fatua,,
33090,2004,32,5,Bromus hordeaceus,,
33091,2004,32,5,Bromus madritensis,,
33092,2004,32,5,Castilleja rubicundula,,
33093,2004,32,5,Dichelostemma capitatum,,
33094,2004,32,5,Grindelia camporum,,
33095,2004,32,5,Hemizonia congesta,,
33096,2004,32,5,Hesperolinon californicum,,
33097,2004,32,5,Lotus humistratus,,
33098,2004,32,5,Lupinus microcarpus,,
33099,2004,32,5,Lupinus succulentus,,
33100,2004,32,5,Microseris douglasii,,
33101,2004,32,5,Plantago erecta,,
33102,2004,32,5,Taeniatherum caput-medusae,,
33103,2004,32,5,Vulpia microstachys,,
33104,2004,33,1,Agoseris heterophylla,,
33105,2004,33,1,Ancistrocarphus filagineus,,
33106,2004,33,1,Bromus hordeaceus,,
33107,2004,33,1,Castilleja rubicundula,,
33108,2004,33,1,Clarkia gracilis,,
33109,2004,33,1,Dichelostemma capitatum,,
33110,2004,33,1,Hemizonia congesta,,
33111,2004,33,1,Hesperolinon disjunctum,,
33112,2004,33,1,Lagophylla minor,,
33113,2004,33,1,Lasthenia californica,,
33114,2004,33,1,Lotus humistratus,,
33115,2004,33,1,Microseris douglasii,,
33116,2004,33,1,Navarretia jepsonii,,
33117,2004,33,1,Plantago erecta,,
33118,2004,33,1,Poa secunda,,
33119,2004,33,1,Vulpia microstachys,,
33120,2004,33,2,Agoseris heterophylla,,
33121,2004,33,2,Ancistrocarphus filagineus,,
33122,2004,33,2,Bromus hordeaceus,,
33123,2004,33,2,Castilleja rubicundula,,
33124,2004,33,2,Chlorogalum pomeridianum,,
33125,2004,33,2,Hemizonia congesta,,
33126,2004,33,2,Hesperolinon disjunctum,,
33127,2004,33,2,Holocarpha virgata,,
33128,2004,33,2,Lasthenia californica,,
33129,2004,33,2,Lotus humistratus,,
33130,2004,33,2,Microseris douglasii,,
33131,2004,33,2,Navarretia jepsonii,,
33132,2004,33,2,Plantago erecta,,
33133,2004,33,2,Vulpia microstachys,,
33134,2004,33,3,Agoseris heterophylla,,
33135,2004,33,3,Ancistrocarphus filagineus,,
33136,2004,33,3,Clarkia gracilis,,
33137,2004,33,3,Hemizonia congesta,,
33138,2004,33,3,Lasthenia californica,,
33139,2004,33,3,Lotus humistratus,,
33140,2004,33,3,Nassella pulchra,,
33141,2004,33,3,Navarretia jepsonii,,
33142,2004,33,3,Plantago erecta,,
33143,2004,33,3,Stellaria nitens,,
33144,2004,33,3,Trifolium albopurpureum,,
33145,2004,33,3,Vulpia microstachys,,
33146,2004,33,4,Ancistrocarphus filagineus,,
33147,2004,33,4,Clarkia gracilis,,
33148,2004,33,4,Eremocarpus setigerus,,
33149,2004,33,4,Hemizonia congesta,,
33150,2004,33,4,Lasthenia californica,,
33151,2004,33,4,Lotus wrangelianus,,
33152,2004,33,4,Nassella pulchra,,
33153,2004,33,4,Plantago erecta,,
33154,2004,33,4,Poa secunda,,
33155,2004,33,4,Sidalcea diploscypha,,
33156,2004,33,4,Trifolium albopurpureum,,
33157,2004,33,4,Vulpia microstachys,,
33158,2004,33,4,Zigadenus fremontii,,
33159,2004,33,5,Agoseris heterophylla,,
33160,2004,33,5,Castilleja rubicundula,,
33161,2004,33,5,Clarkia gracilis,,
33162,2004,33,5,Dichelostemma capitatum,,
33163,2004,33,5,Hemizonia congesta,,
33164,2004,33,5,Lasthenia californica,,
33165,2004,33,5,Nassella pulchra,,
33166,2004,33,5,Perideridia kelloggii,,
33167,2004,33,5,Plantago erecta,,
33168,2004,33,5,Trifolium albopurpureum,,
33169,2004,33,5,Trifolium bifidum,,
33170,2004,33,5,Vulpia microstachys,,
33171,2004,34,1,Bromus hordeaceus,,
33172,2004,34,1,Centaurea solstitialis,,
33173,2004,34,1,Dichelostemma capitatum,,
33174,2004,34,1,Erodium cicutarium,,
33175,2004,34,1,Geranium dissectum,,
33176,2004,34,1,Lactuca serriola,,
33177,2004,34,1,Taeniatherum caput-medusae,,
33178,2004,34,1,Trifolium hirtum,,
33179,2004,34,2,Amsinckia menziesii,,
33180,2004,34,2,Bromus hordeaceus,,
33181,2004,34,2,Centaurea solstitialis,,
33182,2004,34,2,Chlorogalum pomeridianum,,
33183,2004,34,2,Dichelostemma capitatum,,
33184,2004,34,2,Erodium brachycarpum,,
33185,2004,34,2,Geranium dissectum,,
33186,2004,34,2,Hemizonia congesta,,
33187,2004,34,2,Lolium multiflorum,,
33188,2004,34,2,Lotus wrangelianus,,
33189,2004,34,2,Taeniatherum caput-medusae,,
33190,2004,34,2,Torilis arvensis,,
33191,2004,34,2,Trifolium hirtum,,
33192,2004,34,3,Brassica nigra,,
33193,2004,34,3,Bromus hordeaceus,,
33194,2004,34,3,Centaurea solstitialis,,
33195,2004,34,3,Dichelostemma capitatum,,
33196,2004,34,3,Geranium dissectum,,
33197,2004,34,3,Lolium multiflorum,,
33198,2004,34,3,Lupinus bicolor,,
33199,2004,34,3,Medicago polymorpha,,
33200,2004,34,3,Taeniatherum caput-medusae,,
33201,2004,34,4,Achyrachaena mollis,,
33202,2004,34,4,Avena fatua,,
33203,2004,34,4,Bromus hordeaceus,,
33204,2004,34,4,Centaurea solstitialis,,
33205,2004,34,4,Chlorogalum pomeridianum,,
33206,2004,34,4,Clarkia purpurea,,
33207,2004,34,4,Geranium dissectum,,
33208,2004,34,4,Lolium multiflorum,,
33209,2004,34,4,Medicago polymorpha,,
33210,2004,34,4,Taeniatherum caput-medusae,,
33211,2004,34,4,Trifolium hirtum,,
33212,2004,34,5,Amsinckia menziesii,,
33213,2004,34,5,Avena fatua,,
33214,2004,34,5,Brodiaea elegans,,
33215,2004,34,5,Bromus hordeaceus,,
33216,2004,34,5,Centaurea solstitialis,,
33217,2004,34,5,Clarkia purpurea,,
33218,2004,34,5,Dichelostemma capitatum,,
33219,2004,34,5,Galium murale,,
33220,2004,34,5,Geranium dissectum,,
33221,2004,34,5,Lolium multiflorum,,
33222,2004,34,5,Taeniatherum caput-medusae,,
33223,2004,34,5,Torilis arvensis,,
33224,2004,34,5,Trifolium hirtum,,
33225,2004,35,1,Avena fatua,,
33226,2004,35,1,Bromus hordeaceus,,
33227,2004,35,1,Dichelostemma capitatum,,
33228,2004,35,1,Geranium dissectum,,
33229,2004,35,1,Hordeum marinum,,
33230,2004,35,1,Lolium multiflorum,,
33231,2004,35,1,Taeniatherum caput-medusae,,
33232,2004,35,1,Trifolium hirtum,,
33233,2004,35,2,Avena fatua,,
33234,2004,35,2,Bromus hordeaceus,,
33235,2004,35,2,Bromus madritensis,,
33236,2004,35,2,Centaurea solstitialis,,
33237,2004,35,2,Clarkia purpurea,,
33238,2004,35,2,Erodium brachycarpum,,
33239,2004,35,2,Geranium dissectum,,
33240,2004,35,2,Holocarpha virgata,,
33241,2004,35,2,Hypochaeris glabra,,orig called H. radicata
33242,2004,35,2,Lactuca serriola,,
33243,2004,35,2,Lotus wrangelianus,,
33244,2004,35,2,Lupinus bicolor,,
33245,2004,35,2,Taeniatherum caput-medusae,,
33246,2004,35,2,Trifolium hirtum,,
33247,2004,35,3,Avena fatua,,
33248,2004,35,3,Bromus hordeaceus,,
33249,2004,35,3,Bromus madritensis,,
33250,2004,35,3,Centaurea solstitialis,,
33251,2004,35,3,Erodium cicutarium,,
33252,2004,35,3,Hypochaeris glabra,,orig called H. radicata
33253,2004,35,3,Lactuca serriola,,
33254,2004,35,3,Lolium multiflorum,,
33255,2004,35,3,Lotus wrangelianus,,
33256,2004,35,3,Lupinus bicolor,,
33257,2004,35,3,Medicago polymorpha,,
33258,2004,35,3,Plantago erecta,,
33259,2004,35,3,Trifolium hirtum,,
33260,2004,35,3,Vulpia myuros,,
33261,2004,35,4,Avena fatua,,
33262,2004,35,4,Bromus hordeaceus,,
33263,2004,35,4,Centaurea solstitialis,,
33264,2004,35,4,Clarkia purpurea,,
33265,2004,35,4,Erodium brachycarpum,,
33266,2004,35,4,Lactuca serriola,,could be sonch
33267,2004,35,4,Lotus wrangelianus,,
33268,2004,35,4,Medicago polymorpha,,
33269,2004,35,4,Trifolium hirtum,,
33270,2004,35,5,Avena fatua,,
33271,2004,35,5,Bromus diandrus,,
33272,2004,35,5,Bromus hordeaceus,,
33273,2004,35,5,Bromus madritensis,,
33274,2004,35,5,Centaurea solstitialis,,
33275,2004,35,5,Erodium brachycarpum,,
33276,2004,35,5,Erodium cicutarium,,
33277,2004,35,5,Lotus wrangelianus,,
33278,2004,35,5,Medicago polymorpha,,
33279,2004,35,5,Trifolium hirtum,,
33280,2004,36,1,Avena fatua,,
33281,2004,36,1,Bromus hordeaceus,,
33282,2004,36,1,Centaurea solstitialis,,
33283,2004,36,1,Lupinus microcarpus,,
33284,2004,36,1,Trifolium hirtum,,
33285,2004,36,2,Achyrachaena mollis,,
33286,2004,36,2,Avena fatua,,
33287,2004,36,2,Bromus diandrus,,
33288,2004,36,2,Bromus hordeaceus,,
33289,2004,36,2,Centaurea melitensis,,
33290,2004,36,2,Centaurea solstitialis,,
33291,2004,36,2,Erodium cicutarium,,
33292,2004,36,2,Trifolium hirtum,,
33293,2004,36,3,Avena fatua,,
33294,2004,36,3,Bromus diandrus,,
33295,2004,36,3,Bromus hordeaceus,,
33296,2004,36,3,Centaurea solstitialis,,
33297,2004,36,3,Erodium botrys,,
33298,2004,36,3,Erodium cicutarium,,
33299,2004,36,3,Filago gallica,,
33300,2004,36,3,Lotus humistratus,,
33301,2004,36,3,Medicago polymorpha,,
33302,2004,36,3,Trifolium hirtum,,
33303,2004,36,4,Avena fatua,,
33304,2004,36,4,Bromus diandrus,,
33305,2004,36,4,Bromus hordeaceus,,
33306,2004,36,4,Bromus madritensis,,
33307,2004,36,4,Centaurea solstitialis,,
33308,2004,36,4,Erodium botrys,,
33309,2004,36,4,Filago gallica,,
33310,2004,36,4,Plantago erecta,,
33311,2004,36,4,Trifolium hirtum,,
33312,2004,36,5,Avena fatua,,
33313,2004,36,5,Bromus hordeaceus,,
33314,2004,36,5,Centaurea solstitialis,,
33315,2004,36,5,Dichelostemma capitatum,,
33316,2004,36,5,Erodium botrys,,
33317,2004,36,5,Holocarpha virgata,,
33318,2004,36,5,Plantago erecta,,
33319,2004,36,5,Trifolium hirtum,,
33320,2004,36,5,Vulpia myuros,,
33321,2004,37,1,Avena fatua,,
33322,2004,37,1,Bromus hordeaceus,,
33323,2004,37,1,Erodium brachycarpum,,
33324,2004,37,1,Lupinus bicolor,,
33325,2004,37,1,Plagiobothrys nothofulvus,,
33326,2004,37,1,Plantago erecta,,
33327,2004,37,1,Poa bulbosa,,
33328,2004,37,1,Taeniatherum caput-medusae,,
33329,2004,37,2,Avena fatua,,
33330,2004,37,2,Bromus diandrus,,
33331,2004,37,2,Bromus hordeaceus,,
33332,2004,37,2,Erodium brachycarpum,,
33333,2004,37,2,Holocarpha virgata,,
33334,2004,37,2,Plantago erecta,,
33335,2004,37,2,Poa bulbosa,,
33336,2004,37,2,Taeniatherum caput-medusae,,
33337,2004,37,2,Trifolium hirtum,,
33338,2004,37,3,Achyrachaena mollis,,
33339,2004,37,3,Avena fatua,,
33340,2004,37,3,Bromus diandrus,,
33341,2004,37,3,Bromus hordeaceus,,
33342,2004,37,3,Bromus madritensis,,
33343,2004,37,3,Centaurea solstitialis,,
33344,2004,37,3,Erodium brachycarpum,,
33345,2004,37,3,Erodium cicutarium,,
33346,2004,37,3,Trifolium hirtum,,
33347,2004,37,3,Vulpia myuros,,
33348,2004,37,4,Avena fatua,,
33349,2004,37,4,Bromus diandrus,,
33350,2004,37,4,Bromus hordeaceus,,
33351,2004,37,4,Bromus madritensis,,
33352,2004,37,4,Centaurea melitensis,,
33353,2004,37,4,Erodium botrys,,
33354,2004,37,4,Erodium cicutarium,,
33355,2004,37,4,Plantago erecta,,
33356,2004,37,4,Taeniatherum caput-medusae,,
33357,2004,37,4,Trifolium hirtum,,
33358,2004,37,5,Avena fatua,,
33359,2004,37,5,Bromus diandrus,,
33360,2004,37,5,Bromus hordeaceus,,
33361,2004,37,5,Erodium botrys,,
33362,2004,37,5,Plagiobothrys nothofulvus,,
33363,2004,37,5,Trifolium hirtum,,
33364,2004,37,5,Vulpia myuros,,
33365,2004,38,1,Agoseris heterophylla,,
33366,2004,38,1,Aira caryophyllea,,
33367,2004,38,1,Athysanus pusillus,,
33368,2004,38,1,Avena barbata,,
33369,2004,38,1,Bromus hordeaceus,,
33370,2004,38,1,Bromus madritensis,,
33371,2004,38,1,Cerastium glomeratum,,
33372,2004,38,1,Clarkia purpurea,,
33373,2004,38,1,Dodecatheon hendersonii,,
33374,2004,38,1,Epilobium brachycarpum,,
33375,2004,38,1,Erodium brachycarpum,,
33376,2004,38,1,Erodium cicutarium,,
33377,2004,38,1,Galium murale,,
33378,2004,38,1,Geranium dissectum,,
33379,2004,38,1,Hypochaeris glabra,,
33380,2004,38,1,Lotus wrangelianus,,
33381,2004,38,1,Plagiobothrys nothofulvus,,
33382,2004,38,1,Taeniatherum caput-medusae,,
33383,2004,38,1,Torilis arvensis,,
33384,2004,38,1,Trifolium microcephalum,,
33385,2004,38,1,Trifolium microdon,,
33386,2004,38,1,Vicia villosa,,
33387,2004,38,1,Vulpia myuros,,
33388,2004,38,2,Agoseris heterophylla,,
33389,2004,38,2,Aira caryophyllea,,
33390,2004,38,2,Bromus hordeaceus,,
33391,2004,38,2,Bromus madritensis,,
33392,2004,38,2,Clarkia purpurea,,
33393,2004,38,2,Erodium cicutarium,,
33394,2004,38,2,Holocarpha virgata,,
33395,2004,38,2,Hypochaeris glabra,,
33396,2004,38,2,Linanthus ciliatus,,
33397,2004,38,2,Lupinus bicolor,,
33398,2004,38,2,Micropus californicus,,
33399,2004,38,2,Plagiobothrys nothofulvus,,
33400,2004,38,2,Plantago erecta,,
33401,2004,38,2,Taeniatherum caput-medusae,,
33402,2004,38,3,Agoseris heterophylla,,
33403,2004,38,3,Aira caryophyllea,,
33404,2004,38,3,Bromus hordeaceus,,
33405,2004,38,3,Bromus madritensis,,
33406,2004,38,3,Clarkia purpurea,,
33407,2004,38,3,Erodium brachycarpum,,
33408,2004,38,3,Erodium cicutarium,,
33409,2004,38,3,Galium murale,,
33410,2004,38,3,Gastridium ventricosum,,
33411,2004,38,3,Gilia tricolor,,
33412,2004,38,3,Holocarpha virgata,,
33413,2004,38,3,Hypochaeris glabra,,
33414,2004,38,3,Linanthus ciliatus,,
33415,2004,38,3,Lupinus bicolor,,
33416,2004,38,3,Micropus californicus,,
33417,2004,38,3,Plagiobothrys nothofulvus,,
33418,2004,38,3,Plantago erecta,,
33419,2004,38,4,Aira caryophyllea,,
33420,2004,38,4,Avena barbata,,
33421,2004,38,4,Bromus hordeaceus,,
33422,2004,38,4,Bromus madritensis,,
33423,2004,38,4,Clarkia purpurea,,
33424,2004,38,4,Dodecatheon hendersonii,,
33425,2004,38,4,Epilobium brachycarpum,,
33426,2004,38,4,Holocarpha virgata,,
33427,2004,38,4,Linanthus bicolor,,
33428,2004,38,4,Linanthus ciliatus,,
33429,2004,38,4,Micropus californicus,,
33430,2004,38,4,Silene gallica,,
33431,2004,38,4,Taeniatherum caput-medusae,,
33432,2004,38,4,Trifolium microcephalum,,
33433,2004,38,5,Agoseris heterophylla,,
33434,2004,38,5,Aira caryophyllea,,
33435,2004,38,5,Bromus diandrus,,
33436,2004,38,5,Bromus hordeaceus,,
33437,2004,38,5,Bromus madritensis,,
33438,2004,38,5,Centaurea solstitialis,,
33439,2004,38,5,Cerastium glomeratum,,
33440,2004,38,5,Clarkia purpurea,,
33441,2004,38,5,Dodecatheon hendersonii,,
33442,2004,38,5,Epilobium brachycarpum,,
33443,2004,38,5,Erodium cicutarium,,
33444,2004,38,5,Lepidium nitidum,,
33445,2004,38,5,Linanthus bicolor,,
33446,2004,38,5,Linanthus ciliatus,,
33447,2004,38,5,Lotus wrangelianus,,
33448,2004,38,5,Lupinus bicolor,,
33449,2004,38,5,Micropus californicus,,
33450,2004,38,5,Cynosurus echinatus,,orig rec. as pol. Mon
33451,2004,38,5,Ranunculus occidentalis,,
33452,2004,38,5,Silene gallica,,
33453,2004,38,5,Taeniatherum caput-medusae,,
33454,2004,38,5,Torilis arvensis,,
33455,2004,38,5,Trifolium hirtum,,
33456,2004,38,5,Trifolium microcephalum,,
33457,2004,39,1,Aira caryophyllea,,
33458,2004,39,1,Bromus hordeaceus,,
33459,2004,39,1,Dichelostemma capitatum,,
33460,2004,39,1,Eremocarpus setigerus,,
33461,2004,39,1,Erodium botrys,,
33462,2004,39,1,Erodium brachycarpum,,
33463,2004,39,1,Holocarpha virgata,,
33464,2004,39,1,Hypochaeris glabra,,
33465,2004,39,1,Linanthus bicolor,,
33466,2004,39,1,Lupinus bicolor,,
33467,2004,39,1,Taeniatherum caput-medusae,,
33468,2004,39,1,Trifolium gracilentum,,
33469,2004,39,1,Trifolium microdon,,
33470,2004,39,1,Vicia villosa,,
33471,2004,39,1,Vulpia myuros,,
33472,2004,39,2,Agoseris heterophylla,,
33473,2004,39,2,Aira caryophyllea,,
33474,2004,39,2,Bromus hordeaceus,,
33475,2004,39,2,Calochortus luteus,,
33476,2004,39,2,Castilleja attenuata,,
33477,2004,39,2,Erodium botrys,,
33478,2004,39,2,Erodium cicutarium,,
33479,2004,39,2,Gastridium ventricosum,,
33480,2004,39,2,Holocarpha virgata,,
33481,2004,39,2,Hypochaeris glabra,,
33482,2004,39,2,Linanthus bicolor,,
33483,2004,39,2,Lupinus bicolor,,
33484,2004,39,2,Micropus californicus,,
33485,2004,39,2,Navarretia pubescens,,
33486,2004,39,2,Plantago erecta,,
33487,2004,39,2,Taeniatherum caput-medusae,,
33488,2004,39,2,Triphysaria eriantha,,
33489,2004,39,3,Agoseris heterophylla,,
33490,2004,39,3,Aira caryophyllea,,
33491,2004,39,3,Anagallis arvensis,,
33492,2004,39,3,Bromus hordeaceus,,
33493,2004,39,3,Erodium botrys,,
33494,2004,39,3,Erodium brachycarpum,,
33495,2004,39,3,Filago gallica,,
33496,2004,39,3,Gastridium ventricosum,,
33497,2004,39,3,Holocarpha virgata,,
33498,2004,39,3,Hypochaeris glabra,,
33499,2004,39,3,Linanthus bicolor,,
33500,2004,39,3,Lotus wrangelianus,,
33501,2004,39,3,Lupinus bicolor,,
33502,2004,39,3,Micropus californicus,,
33503,2004,39,3,Navarretia jepsonii,,
33504,2004,39,3,Navarretia pubescens,,
33505,2004,39,3,Plantago erecta,,
33506,2004,39,3,Taeniatherum caput-medusae,,
33507,2004,39,3,Trifolium albopurpureum,,
33508,2004,39,3,Triphysaria eriantha,,
33509,2004,39,4,Aira caryophyllea,,
33510,2004,39,4,Bromus hordeaceus,,
33511,2004,39,4,Castilleja attenuata,,
33512,2004,39,4,Erodium botrys,,
33513,2004,39,4,Erodium cicutarium,,
33514,2004,39,4,Gastridium ventricosum,,
33515,2004,39,4,Holocarpha virgata,,
33516,2004,39,4,Hypochaeris glabra,,
33517,2004,39,4,Linanthus bicolor,,
33518,2004,39,4,Lotus wrangelianus,,
33519,2004,39,4,Plantago erecta,,
33520,2004,39,4,Taeniatherum caput-medusae,,
33521,2004,39,4,Triphysaria eriantha,,
33522,2004,39,5,Aira caryophyllea,,
33523,2004,39,5,Avena barbata,,
33524,2004,39,5,Bromus hordeaceus,,
33525,2004,39,5,Castilleja attenuata,,
33526,2004,39,5,Cerastium glomeratum,,
33527,2004,39,5,Erodium brachycarpum,,
33528,2004,39,5,Erodium cicutarium,,
33529,2004,39,5,Gastridium ventricosum,,
33530,2004,39,5,Holocarpha virgata,,
33531,2004,39,5,Hypochaeris glabra,,
33532,2004,39,5,Linanthus ciliatus,,
33533,2004,39,5,Lotus wrangelianus,,
33534,2004,39,5,Lupinus nanus,,
33535,2004,39,5,Lupinus bicolor,,
33536,2004,39,5,Plantago erecta,,
33537,2004,39,5,Taeniatherum caput-medusae,,
33538,2004,40,1,Agoseris heterophylla,,
33539,2004,40,1,Aira caryophyllea,,
33540,2004,40,1,Anagallis arvensis,,
33541,2004,40,1,Briza minor,,
33542,2004,40,1,Bromus hordeaceus,,
33543,2004,40,1,Cerastium glomeratum,,
33544,2004,40,1,Clarkia purpurea,,
33545,2004,40,1,Epilobium brachycarpum,,
33546,2004,40,1,Erodium brachycarpum,,
33547,2004,40,1,Filago gallica,,
33548,2004,40,1,Galium murale,,
33549,2004,40,1,Geranium dissectum,,
33550,2004,40,1,Holocarpha virgata,,
33551,2004,40,1,Hypochaeris glabra,,
33552,2004,40,1,Linanthus bicolor,,
33553,2004,40,1,Lolium multiflorum,,
33554,2004,40,1,Lotus wrangelianus,,
33555,2004,40,1,Lupinus bicolor,,
33556,2004,40,1,Plantago erecta,,
33557,2004,40,1,Stellaria nitens,,
33558,2004,40,1,Taeniatherum caput-medusae,,
33559,2004,40,1,Triphysaria eriantha,,
33560,2004,40,1,Vulpia microstachys,,
33561,2004,40,1,Vulpia myuros,,
33562,2004,40,2,Aira caryophyllea,,
33563,2004,40,2,Briza minor,,
33564,2004,40,2,Bromus hordeaceus,,
33565,2004,40,2,Clarkia purpurea,,
33566,2004,40,2,Dichelostemma capitatum,,
33567,2004,40,2,Epilobium brachycarpum,,
33568,2004,40,2,Erodium brachycarpum,,
33569,2004,40,2,Gastridium ventricosum,,
33570,2004,40,2,Holocarpha virgata,,
33571,2004,40,2,Hypochaeris glabra,,
33572,2004,40,2,Lolium multiflorum,,
33573,2004,40,2,Lupinus bicolor,,
33574,2004,40,2,Medicago polymorpha,,
33575,2004,40,2,Melilotus indica,,
33576,2004,40,2,Plantago erecta,,
33577,2004,40,2,Taeniatherum caput-medusae,,
33578,2004,40,2,Trifolium gracilentum,,
33579,2004,40,2,Trifolium hirtum,,
33580,2004,40,2,Vulpia myuros,,
33581,2004,40,3,Aira caryophyllea,,
33582,2004,40,3,Anagallis arvensis,,
33583,2004,40,3,Briza minor,,
33584,2004,40,3,Bromus hordeaceus,,
33585,2004,40,3,Cerastium glomeratum,,
33586,2004,40,3,Dichelostemma capitatum,,
33587,2004,40,3,Erodium brachycarpum,,
33588,2004,40,3,Erodium cicutarium,,
33589,2004,40,3,Filago gallica,,
33590,2004,40,3,Galium murale,,
33591,2004,40,3,Geranium dissectum,,
33592,2004,40,3,Holocarpha virgata,,
33593,2004,40,3,Hypochaeris glabra,,
33594,2004,40,3,Linanthus bicolor,,
33595,2004,40,3,Lotus wrangelianus,,
33596,2004,40,3,Lupinus bicolor,,
33597,2004,40,3,Medicago polymorpha,,
33598,2004,40,3,Micropus californicus,,
33599,2004,40,3,Plantago erecta,,
33600,2004,40,3,Taeniatherum caput-medusae,,
33601,2004,40,3,Trifolium hirtum,,
33602,2004,40,3,Trifolium microcephalum,,
33603,2004,40,3,Vicia villosa,,
33604,2004,40,4,Agoseris heterophylla,,post for site 4 missing
33605,2004,40,4,Aira caryophyllea,,
33606,2004,40,4,Bromus hordeaceus,,
33607,2004,40,4,Bromus madritensis,,
33608,2004,40,4,Erodium cicutarium,,
33609,2004,40,4,Holocarpha virgata,,
33610,2004,40,4,Hypochaeris glabra,,
33611,2004,40,4,Linanthus bicolor,,
33612,2004,40,4,Linanthus ciliatus,,
33613,2004,40,4,Lotus wrangelianus,,
33614,2004,40,4,Micropus californicus,,
33615,2004,40,4,Navarretia pubescens,,
33616,2004,40,4,Taeniatherum caput-medusae,,
33617,2004,40,5,Agoseris heterophylla,,
33618,2004,40,5,Aira caryophyllea,,
33619,2004,40,5,Bromus diandrus,,
33620,2004,40,5,Bromus hordeaceus,,
33621,2004,40,5,Clarkia purpurea,,
33622,2004,40,5,Daucus pusillus,,
33623,2004,40,5,Erodium brachycarpum,,
33624,2004,40,5,Erodium cicutarium,,
33625,2004,40,5,Filago gallica,,
33626,2004,40,5,Galium murale,,
33627,2004,40,5,Holocarpha virgata,,
33628,2004,40,5,Hypochaeris glabra,,
33629,2004,40,5,Linanthus bicolor,,
33630,2004,40,5,Linanthus ciliatus,,
33631,2004,40,5,Lupinus bicolor,,
33632,2004,40,5,Micropus californicus,,
33633,2004,40,5,Plantago erecta,,
33634,2004,40,5,Taeniatherum caput-medusae,,
33635,2004,40,5,Torilis arvensis,,
33636,2004,40,5,Triphysaria eriantha,,
33637,2004,40,5,Vulpia microstachys,,
33638,2004,41,1,Agoseris heterophylla,,
33639,2004,41,1,Aira caryophyllea,,
33640,2004,41,1,Bromus hordeaceus,,
33641,2004,41,1,Bromus madritensis,,
33642,2004,41,1,Cerastium glomeratum,,
33643,2004,41,1,Clarkia purpurea,,
33644,2004,41,1,Dodecatheon hendersonii,,
33645,2004,41,1,Epilobium brachycarpum,,
33646,2004,41,1,Erodium brachycarpum,,
33647,2004,41,1,Erodium cicutarium,,
33648,2004,41,1,Holocarpha virgata,,
33649,2004,41,1,Hypochaeris glabra,,orig rec. as h. radicata
33650,2004,41,1,Linanthus bicolor,,
33651,2004,41,1,Linanthus ciliatus,,
33652,2004,41,1,Lupinus bicolor,,
33653,2004,41,1,Lupinus nanus,,
33654,2004,41,1,Plagiobothrys nothofulvus,,
33655,2004,41,1,Plantago erecta,,
33656,2004,41,1,Silene gallica,,
33657,2004,41,1,Trifolium microdon,,
33658,2004,41,2,Aira caryophyllea,,
33659,2004,41,2,Bromus diandrus,,
33660,2004,41,2,Bromus hordeaceus,,
33661,2004,41,2,Bromus madritensis,,
33662,2004,41,2,Centaurea solstitialis,,
33663,2004,41,2,Clarkia purpurea,,
33664,2004,41,2,Erodium brachycarpum,,
33665,2004,41,2,Erodium cicutarium,,
33666,2004,41,2,Filago gallica,,
33667,2004,41,2,Hypochaeris glabra,,
33668,2004,41,2,Linanthus ciliatus,,
33669,2004,41,2,Lotus wrangelianus,,
33670,2004,41,2,Lupinus bicolor,,
33671,2004,41,2,Lupinus nanus,,
33672,2004,41,2,Medicago polymorpha,,
33673,2004,41,2,Navarretia jepsonii,,
33674,2004,41,2,Plantago erecta,,
33675,2004,41,2,Silene gallica,,
33676,2004,41,2,Trifolium hirtum,,
33677,2004,41,2,Trifolium microcephalum,,
33678,2004,41,2,Trifolium willdenovii,,
33679,2004,41,3,Agoseris heterophylla,,
33680,2004,41,3,Aira caryophyllea,,
33681,2004,41,3,Bromus diandrus,,
33682,2004,41,3,Bromus hordeaceus,,
33683,2004,41,3,Bromus madritensis,,
33684,2004,41,3,Epilobium brachycarpum,,
33685,2004,41,3,Erodium brachycarpum,,
33686,2004,41,3,Erodium cicutarium,,
33687,2004,41,3,Galium murale,,
33688,2004,41,3,Hypochaeris glabra,,orig rec. as h. radicata
33689,2004,41,3,Linanthus bicolor,,
33690,2004,41,3,Linanthus ciliatus,,
33691,2004,41,3,Lupinus nanus,,
33692,2004,41,3,Plantago erecta,,
33693,2004,41,3,Silene gallica,,
33694,2004,41,3,Vulpia myuros,,
33695,2004,41,4,Bromus diandrus,,
33696,2004,41,4,Bromus hordeaceus,,
33697,2004,41,4,Claytonia parviflora,,
33698,2004,41,4,Epilobium brachycarpum,,
33699,2004,41,4,Erodium cicutarium,,
33700,2004,41,4,Geranium dissectum,,
33701,2004,41,4,Lupinus bicolor,,
33702,2004,41,4,Torilis arvensis,,
33703,2004,41,4,Trifolium hirtum,,
33704,2004,41,5,Brassica nigra,,
33705,2004,41,5,Bromus diandrus,,
33706,2004,41,5,Bromus hordeaceus,,
33707,2004,41,5,Galium aparine,,
33708,2004,41,5,Lolium multiflorum,,
33709,2004,41,5,Polypogon monspeliensis,,
33710,2004,41,5,Cerastium glomeratum,,orig called. Stel med
33711,2004,41,5,Torilis arvensis,,
33712,2004,42,1,Agoseris heterophylla,,
